Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1623 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1673 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1678 | BACKWARD: 0.1677 | Selected: BACKWARD (prob: 0.1677)
Episode 8 | Step 6 | State: [0.032, 0.296, 0.000, 0.000, 1.000, 1.000, 0.289, 1.000] | Action Distribution: FORWARD: 0.2822 | TURN_LEFT: 0.1645 | TURN_RIGHT: 0.2866 | FORWARD_LEFT: 0.0484 | FORWARD_RIGHT: 0.0494 | BACKWARD: 0.1690 | Selected: BACKWARD (prob: 0.1690)
Episode 8 | Step 7 | State: [0.032, 0.553, 0.000, 0.000, 1.000, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2377 | TURN_LEFT: 0.1477 | TURN_RIGHT: 0.2380 | FORWARD_LEFT: 0.0807 | FORWARD_RIGHT: 0.0793 | BACKWARD: 0.2165 | Selected: FORWARD_LEFT (prob: 0.0807)
Episode 8 | Step 8 | State: [0.032, 0.299, 0.000, 0.000, 1.000, 1.000, 0.312, 1.000] | Action Distribution: FORWARD: 0.3151 | TURN_LEFT: 0.1379 | TURN_RIGHT: 0.3010 | FORWARD_LEFT: 0.0333 | FORWARD_RIGHT: 0.0331 | BACKWARD: 0.1797 | Selected: FORWARD (prob: 0.3151)
Episode 8 | Step 9 | State: [0.032, 0.295, 0.000, 0.000, 1.000, 1.000, 0.289, 1.000] | Action Distribution: FORWARD: 0.3314 | TURN_LEFT: 0.1229 | TURN_RIGHT: 0.3053 | FORWARD_LEFT: 0.0274 | FORWARD_RIGHT: 0.0266 | BACKWARD: 0.1864 | Selected: TURN_LEFT (prob: 0.1229)
Episode 8 | Step 10 | State: [0.032, 0.276, 0.000, 0.000, 1.000, 1.000, 0.304, 1.000] | Action Distribution: FORWARD: 0.3480 | TURN_LEFT: 0.1071 | TURN_RIGHT: 0.3036 | FORWARD_LEFT: 0.0220 | FORWARD_RIGHT: 0.0209 | BACKWARD: 0.1985 | Selected: FORWARD_RIGHT (prob: 0.0209)
Episode 9 | Step 1 | State: [0.032, 0.299, 0.000, 0.000, 1.000, 1.000, 0.289, 1.000] | Action Distribution: FORWARD: 0.3638 | TURN_LEFT: 0.0917 | TURN_RIGHT: 0.2960 | FORWARD_LEFT: 0.0176 | FORWARD_RIGHT: 0.0163 | BACKWARD: 0.2147 | Selected: TURN_RIGHT (prob: 0.2960)
Episode 9 | Step 2 | State: [0.032, 0.317, 0.000, 0.000, 1.000, 1.000, 0.290, 1.000] | Action Distribution: FORWARD: 0.3779 | TURN_LEFT: 0.0770 | TURN_RIGHT: 0.2822 | FORWARD_LEFT: 0.0138 | FORWARD_RIGHT: 0.0124 | BACKWARD: 0.2367 | Selected: FORWARD (prob: 0.3779)
Episode 9 | Step 3 | State: [0.033, 0.298, 0.000, 0.000, 1.000, 1.000, 0.292, 1.000] | Action Distribution: FORWARD: 0.3874 | TURN_LEFT: 0.0639 | TURN_RIGHT: 0.2630 | FORWARD_LEFT: 0.0109 | FORWARD_RIGHT: 0.0093 | BACKWARD: 0.2655 | Selected: BACKWARD (prob: 0.2655)
Episode 9 | Step 4 | State: [0.032, 0.552, 0.000, 0.000, 1.000, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2933 | TURN_LEFT: 0.0846 | TURN_RIGHT: 0.2328 | FORWARD_LEFT: 0.0359 | FORWARD_RIGHT: 0.0304 | BACKWARD: 0.3230 | Selected: TURN_LEFT (prob: 0.0846)
Episode 9 | Step 5 | State: [0.032, 0.512, 0.000, 0.000, 1.000, 0.280, 0.302, 0.030] | Action Distribution: FORWARD: 0.3007 | TURN_LEFT: 0.0702 | TURN_RIGHT: 0.2178 | FORWARD_LEFT: 0.0277 | FORWARD_RIGHT: 0.0217 | BACKWARD: 0.3618 | Selected: BACKWARD (prob: 0.3618)
Episode 9 | Step 6 | State: [0.032, 1.000, 0.000, 0.000, 0.879, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2996 | TURN_LEFT: 0.0619 | TURN_RIGHT: 0.1969 | FORWARD_LEFT: 0.0215 | FORWARD_RIGHT: 0.0169 | BACKWARD: 0.4033 | Selected: BACKWARD (prob: 0.4033)
Episode 9 | Step 7 | State: [0.032, 1.000, 0.000, 0.000, 0.424, 0.029, 0.290, 0.030] | Action Distribution: FORWARD: 0.2823 | TURN_LEFT: 0.0657 | TURN_RIGHT: 0.1870 | FORWARD_LEFT: 0.0245 | FORWARD_RIGHT: 0.0188 | BACKWARD: 0.4216 | Selected: BACKWARD (prob: 0.4216)
Episode 9 | Step 8 | State: [0.032, 1.000, 0.000, 0.000, 0.278, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2635 | TURN_LEFT: 0.0607 | TURN_RIGHT: 0.1717 | FORWARD_LEFT: 0.0234 | FORWARD_RIGHT: 0.0173 | BACKWARD: 0.4634 | Selected: TURN_RIGHT (prob: 0.1717)
Episode 9 | Step 9 | State: [0.032, 1.000, 0.000, 0.000, 0.270, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2402 | TURN_LEFT: 0.0520 | TURN_RIGHT: 0.1522 | FORWARD_LEFT: 0.0203 | FORWARD_RIGHT: 0.0144 | BACKWARD: 0.5209 | Selected: BACKWARD (prob: 0.5209)
Episode 9 | Step 10 | State: [0.032, 0.253, 0.000, 0.000, 0.162, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.2410 | TURN_LEFT: 0.0711 | TURN_RIGHT: 0.1659 | FORWARD_LEFT: 0.0359 | FORWARD_RIGHT: 0.0261 | BACKWARD: 0.4602 | Selected: FORWARD (prob: 0.2410)
Episode 10 | Step 1 | State: [0.032, 0.784, 0.000, 0.000, 0.263, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1966 | TURN_LEFT: 0.0434 | TURN_RIGHT: 0.1217 | FORWARD_LEFT: 0.0186 | FORWARD_RIGHT: 0.0123 | BACKWARD: 0.6073 | Selected: BACKWARD (prob: 0.6073)
Episode 10 | Step 2 | State: [0.032, 0.241, 0.000, 0.000, 0.160, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1995 | TURN_LEFT: 0.0534 | TURN_RIGHT: 0.1348 | FORWARD_LEFT: 0.0279 | FORWARD_RIGHT: 0.0186 | BACKWARD: 0.5658 | Selected: BACKWARD (prob: 0.5658)
Episode 10 | Step 3 | State: [0.032, 0.518, 0.000, 0.000, 0.106, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1645 | TURN_LEFT: 0.0402 | TURN_RIGHT: 0.1060 | FORWARD_LEFT: 0.0194 | FORWARD_RIGHT: 0.0124 | BACKWARD: 0.6575 | Selected: TURN_RIGHT (prob: 0.1060)
Episode 10 | Step 4 | State: [0.032, 0.383, 0.000, 0.000, 0.134, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1450 | TURN_LEFT: 0.0351 | TURN_RIGHT: 0.0948 | FORWARD_LEFT: 0.0179 | FORWARD_RIGHT: 0.0110 | BACKWARD: 0.6962 | Selected: BACKWARD (prob: 0.6962)
Episode 10 | Step 5 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0822 | TURN_LEFT: 0.0152 | TURN_RIGHT: 0.0496 | FORWARD_LEFT: 0.0067 | FORWARD_RIGHT: 0.0036 | BACKWARD: 0.8427 | Selected: BACKWARD (prob: 0.8427)
Episode 10 | Step 6 | State: [0.029, 1.000, 0.000, 0.000, 0.032, 0.066, 0.268, 0.089] | Action Distribution: FORWARD: 0.0618 | TURN_LEFT: 0.0107 | TURN_RIGHT: 0.0369 | FORWARD_LEFT: 0.0046 | FORWARD_RIGHT: 0.0023 | BACKWARD: 0.8837 | Selected: BACKWARD (prob: 0.8837)
Episode 10 | Step 7 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.073, 0.289, 0.152] | Action Distribution: FORWARD: 0.0439 | TURN_LEFT: 0.0070 | TURN_RIGHT: 0.0262 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.9186 | Selected: BACKWARD (prob: 0.9186)
Episode 10 | Step 8 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.066, 0.289, 0.154] | Action Distribution: FORWARD: 0.0866 | TURN_LEFT: 0.0198 | TURN_RIGHT: 0.0610 | FORWARD_LEFT: 0.0108 | FORWARD_RIGHT: 0.0059 | BACKWARD: 0.8159 | Selected: BACKWARD (prob: 0.8159)
Episode 10 | Step 9 | State: [0.043, 0.032, 0.000, 0.000, 0.029, 0.050, 0.289, 0.080] | Action Distribution: FORWARD: 0.0823 | TURN_LEFT: 0.0200 | TURN_RIGHT: 0.0611 | FORWARD_LEFT: 0.0115 | FORWARD_RIGHT: 0.0062 | BACKWARD: 0.8190 | Selected: BACKWARD (prob: 0.8190)
Episode 10 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.065, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0762 | TURN_LEFT: 0.0193 | TURN_RIGHT: 0.0593 | FORWARD_LEFT: 0.0117 | FORWARD_RIGHT: 0.0063 | BACKWARD: 0.8272 | Selected: BACKWARD (prob: 0.8272)
Episode 11 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.104, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0659 | TURN_LEFT: 0.0163 | TURN_RIGHT: 0.0527 | FORWARD_LEFT: 0.0100 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.8499 | Selected: BACKWARD (prob: 0.8499)
Episode 11 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.057, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0652 | TURN_LEFT: 0.0168 | TURN_RIGHT: 0.0543 | FORWARD_LEFT: 0.0103 | FORWARD_RIGHT: 0.0053 | BACKWARD: 0.8482 | Selected: BACKWARD (prob: 0.8482)
Episode 11 | Step 3 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.055, 0.289, 0.030] | Action Distribution: FORWARD: 0.0169 | TURN_LEFT: 0.0029 | TURN_RIGHT: 0.0137 | FORWARD_LEFT: 0.0013 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.9646 | Selected: BACKWARD (prob: 0.9646)
Episode 11 | Step 4 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.065, 0.289, 0.054] | Action Distribution: FORWARD: 0.0151 | TURN_LEFT: 0.0026 | TURN_RIGHT: 0.0130 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.9677 | Selected: BACKWARD (prob: 0.9677)
Episode 11 | Step 5 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.041, 0.289, 0.071] | Action Distribution: FORWARD: 0.0147 | TURN_LEFT: 0.0025 | TURN_RIGHT: 0.0135 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.9677 | Selected: FORWARD_LEFT (prob: 0.0011)
Episode 11 | Step 6 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 1.000, 0.077] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.0003 | TURN_RIGHT: 0.0028 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9936 | Selected: BACKWARD (prob: 0.9936)
Episode 11 | Step 7 | State: [0.000, 1.000, 0.000, 0.000, 0.285, 0.158, 0.023, 0.177] | Action Distribution: FORWARD: 0.0121 | TURN_LEFT: 0.0020 | TURN_RIGHT: 0.0122 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.9725 | Selected: BACKWARD (prob: 0.9725)
Episode 11 | Step 8 | State: [0.000, 0.000, 0.000, 0.000, 0.285, 0.165, 0.023, 0.175] | Action Distribution: FORWARD: 0.0459 | TURN_LEFT: 0.0124 | TURN_RIGHT: 0.0470 | FORWARD_LEFT: 0.0079 | FORWARD_RIGHT: 0.0038 | BACKWARD: 0.8830 | Selected: BACKWARD (prob: 0.8830)
Episode 11 | Step 9 | State: [0.075, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0613 | TURN_LEFT: 0.0187 | TURN_RIGHT: 0.0674 | FORWARD_LEFT: 0.0112 | FORWARD_RIGHT: 0.0056 | BACKWARD: 0.8357 | Selected: FORWARD (prob: 0.0613)
Episode 11 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.046] | Action Distribution: FORWARD: 0.0655 | TURN_LEFT: 0.0208 | TURN_RIGHT: 0.0747 | FORWARD_LEFT: 0.0126 | FORWARD_RIGHT: 0.0063 | BACKWARD: 0.8200 | Selected: TURN_RIGHT (prob: 0.0747)
Episode 12 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.058] | Action Distribution: FORWARD: 0.0683 | TURN_LEFT: 0.0223 | TURN_RIGHT: 0.0808 | FORWARD_LEFT: 0.0134 | FORWARD_RIGHT: 0.0067 | BACKWARD: 0.8085 | Selected: BACKWARD (prob: 0.8085)
Episode 12 | Step 2 | State: [0.076, 0.032, 0.000, 0.000, 0.029, 0.029, 0.292, 0.042] | Action Distribution: FORWARD: 0.0719 | TURN_LEFT: 0.0242 | TURN_RIGHT: 0.0887 | FORWARD_LEFT: 0.0144 | FORWARD_RIGHT: 0.0073 | BACKWARD: 0.7935 | Selected: TURN_RIGHT (prob: 0.0887)
Episode 12 | Step 3 | State: [0.076, 0.032, 0.000, 0.000, 0.029, 0.029, 0.297, 0.052] | Action Distribution: FORWARD: 0.0762 | TURN_LEFT: 0.0264 | TURN_RIGHT: 0.0976 | FORWARD_LEFT: 0.0155 | FORWARD_RIGHT: 0.0079 | BACKWARD: 0.7764 | Selected: TURN_RIGHT (prob: 0.0976)
Episode 12 | Step 4 | State: [0.066, 0.032, 0.000, 0.000, 0.029, 0.029, 0.300, 0.052] | Action Distribution: FORWARD: 0.0832 | TURN_LEFT: 0.0300 | TURN_RIGHT: 0.1109 | FORWARD_LEFT: 0.0176 | FORWARD_RIGHT: 0.0091 | BACKWARD: 0.7492 | Selected: BACKWARD (prob: 0.7492)
Episode 12 | Step 5 | State: [0.081, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0933 | TURN_LEFT: 0.0355 | TURN_RIGHT: 0.1290 | FORWARD_LEFT: 0.0211 | FORWARD_RIGHT: 0.0113 | BACKWARD: 0.7098 | Selected: BACKWARD (prob: 0.7098)
Episode 12 | Step 6 | State: [0.079, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1014 | TURN_LEFT: 0.0400 | TURN_RIGHT: 0.1454 | FORWARD_LEFT: 0.0238 | FORWARD_RIGHT: 0.0130 | BACKWARD: 0.6764 | Selected: BACKWARD (prob: 0.6764)
Episode 12 | Step 7 | State: [0.050, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1111 | TURN_LEFT: 0.0458 | TURN_RIGHT: 0.1642 | FORWARD_LEFT: 0.0275 | FORWARD_RIGHT: 0.0153 | BACKWARD: 0.6361 | Selected: BACKWARD (prob: 0.6361)
Episode 12 | Step 8 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.1203 | TURN_LEFT: 0.0516 | TURN_RIGHT: 0.1829 | FORWARD_LEFT: 0.0310 | FORWARD_RIGHT: 0.0176 | BACKWARD: 0.5966 | Selected: BACKWARD (prob: 0.5966)
Episode 12 | Step 9 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 0.293, 0.051] | Action Distribution: FORWARD: 0.0609 | TURN_LEFT: 0.0182 | TURN_RIGHT: 0.1417 | FORWARD_LEFT: 0.0081 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.7669 | Selected: TURN_LEFT (prob: 0.0182)
Episode 12 | Step 10 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 0.296, 0.053] | Action Distribution: FORWARD: 0.0685 | TURN_LEFT: 0.0212 | TURN_RIGHT: 0.1682 | FORWARD_LEFT: 0.0094 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.7278 | Selected: BACKWARD (prob: 0.7278)
Episode 13 | Step 1 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 0.297, 0.083] | Action Distribution: FORWARD: 0.0744 | TURN_LEFT: 0.0238 | TURN_RIGHT: 0.1920 | FORWARD_LEFT: 0.0102 | FORWARD_RIGHT: 0.0055 | BACKWARD: 0.6941 | Selected: BACKWARD (prob: 0.6941)
Episode 13 | Step 2 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.029, 0.305, 0.086] | Action Distribution: FORWARD: 0.0811 | TURN_LEFT: 0.0268 | TURN_RIGHT: 0.2180 | FORWARD_LEFT: 0.0112 | FORWARD_RIGHT: 0.0062 | BACKWARD: 0.6567 | Selected: BACKWARD (prob: 0.6567)
Episode 13 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.030, 0.030, 0.306, 0.088] | Action Distribution: FORWARD: 0.1520 | TURN_LEFT: 0.0721 | TURN_RIGHT: 0.2607 | FORWARD_LEFT: 0.0397 | FORWARD_RIGHT: 0.0248 | BACKWARD: 0.4508 | Selected: BACKWARD (prob: 0.4508)
Episode 13 | Step 4 | State: [0.043, 0.032, 0.000, 0.000, 0.029, 0.029, 0.307, 0.090] | Action Distribution: FORWARD: 0.1576 | TURN_LEFT: 0.0765 | TURN_RIGHT: 0.2704 | FORWARD_LEFT: 0.0412 | FORWARD_RIGHT: 0.0262 | BACKWARD: 0.4281 | Selected: BACKWARD (prob: 0.4281)
Episode 13 | Step 5 | State: [0.096, 0.032, 0.000, 0.000, 0.040, 0.029, 0.297, 0.088] | Action Distribution: FORWARD: 0.1614 | TURN_LEFT: 0.0793 | TURN_RIGHT: 0.2762 | FORWARD_LEFT: 0.0416 | FORWARD_RIGHT: 0.0269 | BACKWARD: 0.4146 | Selected: FORWARD_LEFT (prob: 0.0416)
Episode 13 | Step 6 | State: [0.084, 0.032, 0.000, 0.000, 0.067, 0.029, 0.289, 0.099] | Action Distribution: FORWARD: 0.1634 | TURN_LEFT: 0.0817 | TURN_RIGHT: 0.2762 | FORWARD_LEFT: 0.0419 | FORWARD_RIGHT: 0.0274 | BACKWARD: 0.4094 | Selected: TURN_RIGHT (prob: 0.2762)
Episode 13 | Step 7 | State: [0.069, 0.032, 0.000, 0.000, 0.054, 0.029, 0.293, 0.101] | Action Distribution: FORWARD: 0.1690 | TURN_LEFT: 0.0872 | TURN_RIGHT: 0.2773 | FORWARD_LEFT: 0.0439 | FORWARD_RIGHT: 0.0290 | BACKWARD: 0.3937 | Selected: BACKWARD (prob: 0.3937)
Episode 13 | Step 8 | State: [0.106, 0.032, 0.000, 0.000, 0.040, 0.029, 0.289, 0.087] | Action Distribution: FORWARD: 0.1740 | TURN_LEFT: 0.0920 | TURN_RIGHT: 0.2782 | FORWARD_LEFT: 0.0454 | FORWARD_RIGHT: 0.0305 | BACKWARD: 0.3800 | Selected: FORWARD (prob: 0.1740)
Episode 13 | Step 9 | State: [0.081, 0.032, 0.000, 0.000, 0.066, 0.029, 0.289, 0.102] | Action Distribution: FORWARD: 0.1744 | TURN_LEFT: 0.0936 | TURN_RIGHT: 0.2733 | FORWARD_LEFT: 0.0448 | FORWARD_RIGHT: 0.0302 | BACKWARD: 0.3837 | Selected: BACKWARD (prob: 0.3837)
Episode 13 | Step 10 | State: [0.107, 0.032, 0.000, 0.000, 0.040, 0.029, 0.289, 0.086] | Action Distribution: FORWARD: 0.1794 | TURN_LEFT: 0.0989 | TURN_RIGHT: 0.2748 | FORWARD_LEFT: 0.0466 | FORWARD_RIGHT: 0.0318 | BACKWARD: 0.3686 | Selected: TURN_RIGHT (prob: 0.2748)
Episode 14 | Step 1 | State: [0.102, 0.032, 0.000, 0.000, 0.040, 0.029, 0.295, 0.088] | Action Distribution: FORWARD: 0.1816 | TURN_LEFT: 0.1019 | TURN_RIGHT: 0.2736 | FORWARD_LEFT: 0.0467 | FORWARD_RIGHT: 0.0320 | BACKWARD: 0.3643 | Selected: FORWARD_LEFT (prob: 0.0467)
Episode 14 | Step 2 | State: [0.087, 0.032, 0.000, 0.000, 0.068, 0.029, 0.289, 0.098] | Action Distribution: FORWARD: 0.1805 | TURN_LEFT: 0.1029 | TURN_RIGHT: 0.2679 | FORWARD_LEFT: 0.0457 | FORWARD_RIGHT: 0.0314 | BACKWARD: 0.3715 | Selected: FORWARD (prob: 0.1805)
Episode 14 | Step 3 | State: [0.068, 1.000, 0.000, 0.000, 0.092, 0.029, 0.289, 0.121] | Action Distribution: FORWARD: 0.1001 | TURN_LEFT: 0.0478 | TURN_RIGHT: 0.1950 | FORWARD_LEFT: 0.0130 | FORWARD_RIGHT: 0.0079 | BACKWARD: 0.6362 | Selected: TURN_LEFT (prob: 0.0478)
Episode 14 | Step 4 | State: [0.073, 1.000, 0.000, 0.000, 0.099, 0.029, 0.289, 0.117] | Action Distribution: FORWARD: 0.0974 | TURN_LEFT: 0.0483 | TURN_RIGHT: 0.1853 | FORWARD_LEFT: 0.0125 | FORWARD_RIGHT: 0.0076 | BACKWARD: 0.6489 | Selected: BACKWARD (prob: 0.6489)
Episode 14 | Step 5 | State: [0.098, 0.032, 0.000, 0.000, 0.081, 0.029, 0.289, 0.097] | Action Distribution: FORWARD: 0.1831 | TURN_LEFT: 0.1101 | TURN_RIGHT: 0.2660 | FORWARD_LEFT: 0.0447 | FORWARD_RIGHT: 0.0312 | BACKWARD: 0.3650 | Selected: BACKWARD (prob: 0.3650)
Episode 14 | Step 6 | State: [0.126, 0.032, 0.000, 0.000, 0.051, 0.030, 0.288, 0.085] | Action Distribution: FORWARD: 0.1876 | TURN_LEFT: 0.1153 | TURN_RIGHT: 0.2735 | FORWARD_LEFT: 0.0459 | FORWARD_RIGHT: 0.0326 | BACKWARD: 0.3451 | Selected: TURN_LEFT (prob: 0.1153)
Episode 14 | Step 7 | State: [0.130, 0.032, 0.000, 0.000, 0.053, 0.029, 0.289, 0.084] | Action Distribution: FORWARD: 0.1885 | TURN_LEFT: 0.1179 | TURN_RIGHT: 0.2769 | FORWARD_LEFT: 0.0455 | FORWARD_RIGHT: 0.0325 | BACKWARD: 0.3387 | Selected: FORWARD (prob: 0.1885)
Episode 14 | Step 8 | State: [0.100, 0.032, 0.000, 0.000, 0.082, 0.029, 0.289, 0.100] | Action Distribution: FORWARD: 0.1857 | TURN_LEFT: 0.1179 | TURN_RIGHT: 0.2744 | FORWARD_LEFT: 0.0436 | FORWARD_RIGHT: 0.0310 | BACKWARD: 0.3474 | Selected: BACKWARD (prob: 0.3474)
Episode 14 | Step 9 | State: [0.130, 0.032, 0.000, 0.000, 0.053, 0.029, 0.289, 0.084] | Action Distribution: FORWARD: 0.1909 | TURN_LEFT: 0.1241 | TURN_RIGHT: 0.2860 | FORWARD_LEFT: 0.0449 | FORWARD_RIGHT: 0.0325 | BACKWARD: 0.3217 | Selected: FORWARD_RIGHT (prob: 0.0325)
Episode 14 | Step 10 | State: [0.087, 0.032, 0.000, 0.000, 0.054, 0.029, 0.294, 0.099] | Action Distribution: FORWARD: 0.1912 | TURN_LEFT: 0.1273 | TURN_RIGHT: 0.2885 | FORWARD_LEFT: 0.0445 | FORWARD_RIGHT: 0.0321 | BACKWARD: 0.3163 | Selected: BACKWARD (prob: 0.3163)
Episode 15 | Step 1 | State: [0.134, 0.032, 0.000, 0.000, 0.051, 0.029, 0.290, 0.085] | Action Distribution: FORWARD: 0.1930 | TURN_LEFT: 0.1310 | TURN_RIGHT: 0.2966 | FORWARD_LEFT: 0.0440 | FORWARD_RIGHT: 0.0321 | BACKWARD: 0.3032 | Selected: TURN_RIGHT (prob: 0.2966)
Episode 15 | Step 2 | State: [0.117, 0.032, 0.000, 0.000, 0.047, 0.029, 0.289, 0.086] | Action Distribution: FORWARD: 0.1942 | TURN_LEFT: 0.1354 | TURN_RIGHT: 0.3019 | FORWARD_LEFT: 0.0443 | FORWARD_RIGHT: 0.0323 | BACKWARD: 0.2920 | Selected: TURN_RIGHT (prob: 0.3019)
Episode 15 | Step 3 | State: [0.111, 0.032, 0.000, 0.000, 0.040, 0.029, 0.295, 0.088] | Action Distribution: FORWARD: 0.1954 | TURN_LEFT: 0.1397 | TURN_RIGHT: 0.3087 | FORWARD_LEFT: 0.0439 | FORWARD_RIGHT: 0.0320 | BACKWARD: 0.2803 | Selected: FORWARD (prob: 0.1954)
Episode 15 | Step 4 | State: [0.069, 0.032, 0.000, 0.000, 0.054, 0.029, 0.294, 0.103] | Action Distribution: FORWARD: 0.1936 | TURN_LEFT: 0.1424 | TURN_RIGHT: 0.3071 | FORWARD_LEFT: 0.0431 | FORWARD_RIGHT: 0.0311 | BACKWARD: 0.2827 | Selected: BACKWARD (prob: 0.2827)
Episode 15 | Step 5 | State: [0.111, 0.032, 0.000, 0.000, 0.040, 0.029, 0.296, 0.088] | Action Distribution: FORWARD: 0.1961 | TURN_LEFT: 0.1480 | TURN_RIGHT: 0.3195 | FORWARD_LEFT: 0.0431 | FORWARD_RIGHT: 0.0314 | BACKWARD: 0.2618 | Selected: BACKWARD (prob: 0.2618)
Episode 15 | Step 6 | State: [0.079, 0.032, 0.000, 0.000, 0.072, 0.029, 0.289, 0.064] | Action Distribution: FORWARD: 0.1947 | TURN_LEFT: 0.1522 | TURN_RIGHT: 0.3231 | FORWARD_LEFT: 0.0441 | FORWARD_RIGHT: 0.0321 | BACKWARD: 0.2537 | Selected: TURN_LEFT (prob: 0.1522)
Episode 15 | Step 7 | State: [0.054, 0.032, 0.000, 0.000, 0.078, 0.029, 0.289, 0.052] | Action Distribution: FORWARD: 0.1933 | TURN_LEFT: 0.1569 | TURN_RIGHT: 0.3286 | FORWARD_LEFT: 0.0450 | FORWARD_RIGHT: 0.0326 | BACKWARD: 0.2437 | Selected: TURN_RIGHT (prob: 0.3286)
Episode 15 | Step 8 | State: [0.080, 0.032, 0.000, 0.000, 0.072, 0.029, 0.289, 0.064] | Action Distribution: FORWARD: 0.1913 | TURN_LEFT: 0.1606 | TURN_RIGHT: 0.3348 | FORWARD_LEFT: 0.0438 | FORWARD_RIGHT: 0.0314 | BACKWARD: 0.2381 | Selected: BACKWARD (prob: 0.2381)
Episode 15 | Step 9 | State: [0.032, 0.508, 0.000, 0.000, 0.076, 0.029, 0.296, 0.030] | Action Distribution: FORWARD: 0.1262 | TURN_LEFT: 0.1282 | TURN_RIGHT: 0.2652 | FORWARD_LEFT: 0.0229 | FORWARD_RIGHT: 0.0147 | BACKWARD: 0.4427 | Selected: BACKWARD (prob: 0.4427)
Episode 15 | Step 10 | State: [0.032, 1.000, 0.000, 0.000, 0.050, 0.029, 0.296, 0.030] | Action Distribution: FORWARD: 0.0539 | TURN_LEFT: 0.0712 | TURN_RIGHT: 0.1502 | FORWARD_LEFT: 0.0074 | FORWARD_RIGHT: 0.0039 | BACKWARD: 0.7135 | Selected: BACKWARD (prob: 0.7135)
