Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.064, 0.182, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1721 | TURN_LEFT: 0.1500 | TURN_RIGHT: 0.1783 | FORWARD_LEFT: 0.1752 | FORWARD_RIGHT: 0.1287 | BACKWARD: 0.1958 | Selected: FORWARD_LEFT (prob: 0.1752)
Episode 1 | Step 76 | State: [0.064, 0.064, 0.000, 0.000, 1.000, 1.000, 0.615, 1.000] | Action Distribution: FORWARD: 0.1847 | TURN_LEFT: 0.1364 | TURN_RIGHT: 0.1846 | FORWARD_LEFT: 0.1928 | FORWARD_RIGHT: 0.0955 | BACKWARD: 0.2060 | Selected: TURN_RIGHT (prob: 0.1846)
Episode 1 | Step 77 | State: [0.064, 0.100, 0.000, 0.000, 1.000, 1.000, 0.602, 1.000] | Action Distribution: FORWARD: 0.1850 | TURN_LEFT: 0.1363 | TURN_RIGHT: 0.1833 | FORWARD_LEFT: 0.1948 | FORWARD_RIGHT: 0.0963 | BACKWARD: 0.2043 | Selected: FORWARD (prob: 0.1850)
Episode 1 | Step 78 | State: [0.064, 0.076, 0.000, 0.000, 1.000, 1.000, 0.614, 1.000] | Action Distribution: FORWARD: 0.1846 | TURN_LEFT: 0.1364 | TURN_RIGHT: 0.1840 | FORWARD_LEFT: 0.1940 | FORWARD_RIGHT: 0.0960 | BACKWARD: 0.2050 | Selected: FORWARD (prob: 0.1846)
Episode 1 | Step 79 | State: [0.064, 0.100, 0.000, 0.000, 1.000, 1.000, 0.614, 1.000] | Action Distribution: FORWARD: 0.1847 | TURN_LEFT: 0.1362 | TURN_RIGHT: 0.1832 | FORWARD_LEFT: 0.1955 | FORWARD_RIGHT: 0.0963 | BACKWARD: 0.2041 | Selected: BACKWARD (prob: 0.2041)
Episode 1 | Step 80 | State: [0.064, 1.000, 0.000, 0.000, 0.193, 0.059, 1.000, 0.177] | Action Distribution: FORWARD: 0.1603 | TURN_LEFT: 0.1688 | TURN_RIGHT: 0.1380 | FORWARD_LEFT: 0.2183 | FORWARD_RIGHT: 0.1405 | BACKWARD: 0.1742 | Selected: TURN_LEFT (prob: 0.1688)
Episode 1 | Step 81 | State: [0.054, 1.000, 0.000, 0.000, 0.208, 0.065, 1.000, 0.188] | Action Distribution: FORWARD: 0.1608 | TURN_LEFT: 0.1681 | TURN_RIGHT: 0.1386 | FORWARD_LEFT: 0.2187 | FORWARD_RIGHT: 0.1397 | BACKWARD: 0.1741 | Selected: TURN_RIGHT (prob: 0.1386)
Episode 1 | Step 82 | State: [0.064, 1.000, 0.000, 0.000, 0.193, 0.059, 1.000, 0.179] | Action Distribution: FORWARD: 0.1602 | TURN_LEFT: 0.1686 | TURN_RIGHT: 0.1379 | FORWARD_LEFT: 0.2183 | FORWARD_RIGHT: 0.1407 | BACKWARD: 0.1743 | Selected: TURN_LEFT (prob: 0.1686)
Episode 1 | Step 83 | State: [0.062, 1.000, 0.000, 0.000, 0.200, 0.060, 1.000, 0.183] | Action Distribution: FORWARD: 0.1605 | TURN_LEFT: 0.1683 | TURN_RIGHT: 0.1382 | FORWARD_LEFT: 0.2185 | FORWARD_RIGHT: 0.1404 | BACKWARD: 0.1743 | Selected: TURN_RIGHT (prob: 0.1382)
Episode 1 | Step 84 | State: [0.064, 1.000, 0.000, 0.000, 0.193, 0.059, 1.000, 0.179] | Action Distribution: FORWARD: 0.1603 | TURN_LEFT: 0.1683 | TURN_RIGHT: 0.1379 | FORWARD_LEFT: 0.2184 | FORWARD_RIGHT: 0.1409 | BACKWARD: 0.1743 | Selected: FORWARD_LEFT (prob: 0.2184)
Episode 1 | Step 85 | State: [0.176, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1823 | TURN_LEFT: 0.1399 | TURN_RIGHT: 0.1859 | FORWARD_LEFT: 0.1924 | FORWARD_RIGHT: 0.0973 | BACKWARD: 0.2022 | Selected: FORWARD_RIGHT (prob: 0.0973)
Episode 1 | Step 86 | State: [0.064, 0.064, 0.000, 0.000, 1.000, 1.000, 0.613, 1.000] | Action Distribution: FORWARD: 0.1834 | TURN_LEFT: 0.1372 | TURN_RIGHT: 0.1837 | FORWARD_LEFT: 0.1958 | FORWARD_RIGHT: 0.0970 | BACKWARD: 0.2029 | Selected: BACKWARD (prob: 0.2029)
Episode 1 | Step 87 | State: [1.000, 1.000, 0.000, 0.000, 0.278, 0.223, 1.000, 0.156] | Action Distribution: FORWARD: 0.1595 | TURN_LEFT: 0.1755 | TURN_RIGHT: 0.1344 | FORWARD_LEFT: 0.2058 | FORWARD_RIGHT: 0.1401 | BACKWARD: 0.1847 | Selected: FORWARD_LEFT (prob: 0.2058)
Episode 1 | Step 88 | State: [0.236, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1756 | TURN_LEFT: 0.1608 | TURN_RIGHT: 0.1796 | FORWARD_LEFT: 0.1791 | FORWARD_RIGHT: 0.1206 | BACKWARD: 0.1843 | Selected: FORWARD_RIGHT (prob: 0.1206)
Episode 1 | Step 89 | State: [0.106, 0.180, 0.000, 0.000, 1.000, 0.448, 0.578, 1.000] | Action Distribution: FORWARD: 0.1730 | TURN_LEFT: 0.1477 | TURN_RIGHT: 0.1744 | FORWARD_LEFT: 0.2139 | FORWARD_RIGHT: 0.1025 | BACKWARD: 0.1885 | Selected: FORWARD_LEFT (prob: 0.2139)
Episode 1 | Step 90 | State: [0.189, 0.064, 0.000, 0.000, 1.000, 0.275, 0.578, 1.000] | Action Distribution: FORWARD: 0.1695 | TURN_LEFT: 0.1533 | TURN_RIGHT: 0.1744 | FORWARD_LEFT: 0.2108 | FORWARD_RIGHT: 0.0996 | BACKWARD: 0.1923 | Selected: TURN_LEFT (prob: 0.1533)
Episode 1 | Step 91 | State: [0.162, 0.093, 0.000, 0.000, 1.000, 0.328, 0.580, 1.000] | Action Distribution: FORWARD: 0.1703 | TURN_LEFT: 0.1515 | TURN_RIGHT: 0.1744 | FORWARD_LEFT: 0.2120 | FORWARD_RIGHT: 0.1004 | BACKWARD: 0.1914 | Selected: FORWARD (prob: 0.1703)
Episode 1 | Step 92 | State: [0.150, 0.126, 0.000, 0.000, 1.000, 0.357, 0.578, 1.000] | Action Distribution: FORWARD: 0.1705 | TURN_LEFT: 0.1503 | TURN_RIGHT: 0.1741 | FORWARD_LEFT: 0.2137 | FORWARD_RIGHT: 0.1012 | BACKWARD: 0.1903 | Selected: FORWARD (prob: 0.1705)
Episode 1 | Step 93 | State: [0.105, 0.185, 0.000, 0.000, 1.000, 0.427, 0.578, 1.000] | Action Distribution: FORWARD: 0.1720 | TURN_LEFT: 0.1481 | TURN_RIGHT: 0.1740 | FORWARD_LEFT: 0.2159 | FORWARD_RIGHT: 0.1025 | BACKWARD: 0.1875 | Selected: FORWARD_RIGHT (prob: 0.1025)
Episode 1 | Step 94 | State: [0.147, 0.130, 0.000, 0.000, 1.000, 0.355, 0.578, 1.000] | Action Distribution: FORWARD: 0.1701 | TURN_LEFT: 0.1503 | TURN_RIGHT: 0.1740 | FORWARD_LEFT: 0.2147 | FORWARD_RIGHT: 0.1014 | BACKWARD: 0.1896 | Selected: FORWARD_LEFT (prob: 0.2147)
Episode 1 | Step 95 | State: [0.086, 0.232, 0.000, 0.000, 1.000, 0.473, 0.578, 1.000] | Action Distribution: FORWARD: 0.1726 | TURN_LEFT: 0.1471 | TURN_RIGHT: 0.1736 | FORWARD_LEFT: 0.2179 | FORWARD_RIGHT: 0.1035 | BACKWARD: 0.1853 | Selected: FORWARD (prob: 0.1726)
Episode 1 | Step 96 | State: [0.156, 0.092, 0.000, 0.000, 1.000, 0.289, 0.578, 1.000] | Action Distribution: FORWARD: 0.1687 | TURN_LEFT: 0.1518 | TURN_RIGHT: 0.1737 | FORWARD_LEFT: 0.2148 | FORWARD_RIGHT: 0.1006 | BACKWARD: 0.1904 | Selected: FORWARD (prob: 0.1687)
Episode 1 | Step 97 | State: [0.173, 0.092, 0.000, 0.000, 1.000, 0.272, 0.578, 1.000] | Action Distribution: FORWARD: 0.1680 | TURN_LEFT: 0.1525 | TURN_RIGHT: 0.1736 | FORWARD_LEFT: 0.2151 | FORWARD_RIGHT: 0.1005 | BACKWARD: 0.1903 | Selected: FORWARD (prob: 0.1680)
Episode 1 | Step 98 | State: [0.145, 0.130, 0.000, 0.000, 1.000, 0.304, 0.584, 1.000] | Action Distribution: FORWARD: 0.1683 | TURN_LEFT: 0.1506 | TURN_RIGHT: 0.1732 | FORWARD_LEFT: 0.2174 | FORWARD_RIGHT: 0.1013 | BACKWARD: 0.1892 | Selected: FORWARD_RIGHT (prob: 0.1013)
Episode 1 | Step 99 | State: [0.218, 0.064, 0.000, 0.000, 1.000, 1.000, 0.591, 0.059] | Action Distribution: FORWARD: 0.1747 | TURN_LEFT: 0.1616 | TURN_RIGHT: 0.1789 | FORWARD_LEFT: 0.1810 | FORWARD_RIGHT: 0.1211 | BACKWARD: 0.1826 | Selected: BACKWARD (prob: 0.1826)
Episode 1 | Step 100 | State: [0.000, 0.000, 0.000, 0.000, 0.648, 0.416, 0.042, 0.335] | Action Distribution: FORWARD: 0.1737 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1734 | FORWARD_LEFT: 0.1855 | FORWARD_RIGHT: 0.1374 | BACKWARD: 0.1713 | Selected: TURN_RIGHT (prob: 0.1734)
Episode 2 | Step 1 | State: [0.064, 0.085, 0.000, 0.000, 0.118, 0.169, 0.578, 0.059] | Action Distribution: FORWARD: 0.1677 | TURN_LEFT: 0.1647 | TURN_RIGHT: 0.1614 | FORWARD_LEFT: 0.1817 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.1753 | Selected: FORWARD_LEFT (prob: 0.1817)
Episode 2 | Step 2 | State: [0.064, 0.190, 0.000, 0.000, 0.079, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1656 | TURN_LEFT: 0.1685 | TURN_RIGHT: 0.1557 | FORWARD_LEFT: 0.1853 | FORWARD_RIGHT: 0.1538 | BACKWARD: 0.1711 | Selected: FORWARD (prob: 0.1656)
Episode 2 | Step 3 | State: [0.065, 0.270, 0.000, 0.000, 0.821, 0.122, 0.583, 1.000] | Action Distribution: FORWARD: 0.1634 | TURN_LEFT: 0.1526 | TURN_RIGHT: 0.1672 | FORWARD_LEFT: 0.2227 | FORWARD_RIGHT: 0.1042 | BACKWARD: 0.1899 | Selected: TURN_RIGHT (prob: 0.1672)
Episode 2 | Step 4 | State: [0.064, 0.258, 0.000, 0.000, 0.142, 0.115, 0.578, 1.000] | Action Distribution: FORWARD: 0.1472 | TURN_LEFT: 0.1607 | TURN_RIGHT: 0.1667 | FORWARD_LEFT: 0.2012 | FORWARD_RIGHT: 0.1207 | BACKWARD: 0.2035 | Selected: BACKWARD (prob: 0.2035)
Episode 2 | Step 5 | State: [0.064, 0.836, 0.000, 0.000, 0.058, 0.186, 0.649, 0.059] | Action Distribution: FORWARD: 0.1615 | TURN_LEFT: 0.1624 | TURN_RIGHT: 0.1435 | FORWARD_LEFT: 0.2007 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.1780 | Selected: FORWARD (prob: 0.1615)
Episode 2 | Step 6 | State: [0.064, 0.340, 0.000, 0.000, 0.059, 0.059, 0.577, 1.000] | Action Distribution: FORWARD: 0.1432 | TURN_LEFT: 0.1614 | TURN_RIGHT: 0.1639 | FORWARD_LEFT: 0.2058 | FORWARD_RIGHT: 0.1236 | BACKWARD: 0.2020 | Selected: TURN_RIGHT (prob: 0.1639)
Episode 2 | Step 7 | State: [0.064, 0.248, 0.000, 0.000, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1440 | TURN_LEFT: 0.1619 | TURN_RIGHT: 0.1660 | FORWARD_LEFT: 0.2016 | FORWARD_RIGHT: 0.1230 | BACKWARD: 0.2036 | Selected: TURN_RIGHT (prob: 0.1660)
Episode 2 | Step 8 | State: [0.093, 0.173, 0.000, 0.000, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1453 | TURN_LEFT: 0.1626 | TURN_RIGHT: 0.1674 | FORWARD_LEFT: 0.1976 | FORWARD_RIGHT: 0.1227 | BACKWARD: 0.2044 | Selected: TURN_RIGHT (prob: 0.1674)
Episode 2 | Step 9 | State: [0.122, 0.112, 0.000, 0.000, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1462 | TURN_LEFT: 0.1634 | TURN_RIGHT: 0.1686 | FORWARD_LEFT: 0.1945 | FORWARD_RIGHT: 0.1223 | BACKWARD: 0.2050 | Selected: BACKWARD (prob: 0.2050)
Episode 2 | Step 10 | State: [0.064, 0.205, 0.000, 0.000, 0.058, 0.200, 0.578, 0.059] | Action Distribution: FORWARD: 0.1675 | TURN_LEFT: 0.1636 | TURN_RIGHT: 0.1574 | FORWARD_LEFT: 0.1855 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1735 | Selected: TURN_RIGHT (prob: 0.1574)
Episode 2 | Step 11 | State: [0.064, 0.159, 0.000, 0.000, 0.058, 0.298, 0.578, 0.059] | Action Distribution: FORWARD: 0.1682 | TURN_LEFT: 0.1616 | TURN_RIGHT: 0.1604 | FORWARD_LEFT: 0.1827 | FORWARD_RIGHT: 0.1509 | BACKWARD: 0.1762 | Selected: FORWARD_RIGHT (prob: 0.1509)
Episode 2 | Step 12 | State: [0.068, 0.200, 0.000, 0.000, 1.000, 1.000, 0.591, 0.123] | Action Distribution: FORWARD: 0.1784 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1768 | FORWARD_LEFT: 0.1860 | FORWARD_RIGHT: 0.1216 | BACKWARD: 0.1798 | Selected: FORWARD (prob: 0.1784)
Episode 2 | Step 13 | State: [0.210, 0.065, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1759 | TURN_LEFT: 0.1441 | TURN_RIGHT: 0.1846 | FORWARD_LEFT: 0.2000 | FORWARD_RIGHT: 0.1008 | BACKWARD: 0.1946 | Selected: FORWARD_LEFT (prob: 0.2000)
Episode 2 | Step 14 | State: [0.132, 0.128, 0.000, 0.000, 1.000, 1.000, 0.577, 1.000] | Action Distribution: FORWARD: 0.1771 | TURN_LEFT: 0.1425 | TURN_RIGHT: 0.1815 | FORWARD_LEFT: 0.2051 | FORWARD_RIGHT: 0.1021 | BACKWARD: 0.1918 | Selected: FORWARD (prob: 0.1771)
Episode 2 | Step 15 | State: [0.208, 0.065, 0.000, 0.000, 1.000, 1.000, 0.584, 1.000] | Action Distribution: FORWARD: 0.1754 | TURN_LEFT: 0.1444 | TURN_RIGHT: 0.1843 | FORWARD_LEFT: 0.2008 | FORWARD_RIGHT: 0.1009 | BACKWARD: 0.1942 | Selected: TURN_RIGHT (prob: 0.1843)
Episode 2 | Step 16 | State: [0.196, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1753 | TURN_LEFT: 0.1444 | TURN_RIGHT: 0.1840 | FORWARD_LEFT: 0.2013 | FORWARD_RIGHT: 0.1011 | BACKWARD: 0.1939 | Selected: FORWARD (prob: 0.1753)
Episode 2 | Step 17 | State: [0.201, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1750 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.1840 | FORWARD_LEFT: 0.2015 | FORWARD_RIGHT: 0.1012 | BACKWARD: 0.1936 | Selected: BACKWARD (prob: 0.1936)
Episode 2 | Step 18 | State: [0.065, 0.207, 0.000, 0.000, 0.058, 0.059, 0.580, 0.059] | Action Distribution: FORWARD: 0.1650 | TURN_LEFT: 0.1701 | TURN_RIGHT: 0.1533 | FORWARD_LEFT: 0.1856 | FORWARD_RIGHT: 0.1558 | BACKWARD: 0.1703 | Selected: FORWARD (prob: 0.1650)
Episode 2 | Step 19 | State: [0.235, 0.064, 0.000, 0.000, 1.000, 0.155, 0.578, 1.000] | Action Distribution: FORWARD: 0.1585 | TURN_LEFT: 0.1595 | TURN_RIGHT: 0.1726 | FORWARD_LEFT: 0.2210 | FORWARD_RIGHT: 0.1005 | BACKWARD: 0.1879 | Selected: FORWARD_LEFT (prob: 0.2210)
Episode 2 | Step 20 | State: [0.159, 0.064, 0.000, 0.000, 1.000, 0.185, 0.585, 1.000] | Action Distribution: FORWARD: 0.1594 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1721 | FORWARD_LEFT: 0.2227 | FORWARD_RIGHT: 0.1009 | BACKWARD: 0.1876 | Selected: TURN_RIGHT (prob: 0.1721)
Episode 2 | Step 21 | State: [0.128, 0.064, 0.000, 0.000, 1.000, 0.161, 0.587, 1.000] | Action Distribution: FORWARD: 0.1591 | TURN_LEFT: 0.1574 | TURN_RIGHT: 0.1714 | FORWARD_LEFT: 0.2242 | FORWARD_RIGHT: 0.1006 | BACKWARD: 0.1872 | Selected: FORWARD_RIGHT (prob: 0.1006)
Episode 2 | Step 22 | State: [0.130, 0.064, 0.000, 0.000, 1.000, 0.172, 0.587, 1.000] | Action Distribution: FORWARD: 0.1589 | TURN_LEFT: 0.1576 | TURN_RIGHT: 0.1714 | FORWARD_LEFT: 0.2243 | FORWARD_RIGHT: 0.1008 | BACKWARD: 0.1870 | Selected: FORWARD_LEFT (prob: 0.2243)
Episode 2 | Step 23 | State: [0.147, 0.064, 0.000, 0.000, 1.000, 0.175, 0.586, 1.000] | Action Distribution: FORWARD: 0.1584 | TURN_LEFT: 0.1581 | TURN_RIGHT: 0.1716 | FORWARD_LEFT: 0.2242 | FORWARD_RIGHT: 0.1009 | BACKWARD: 0.1868 | Selected: FORWARD_RIGHT (prob: 0.1009)
Episode 2 | Step 24 | State: [0.168, 0.064, 0.000, 0.000, 1.000, 0.228, 0.578, 1.000] | Action Distribution: FORWARD: 0.1586 | TURN_LEFT: 0.1585 | TURN_RIGHT: 0.1722 | FORWARD_LEFT: 0.2227 | FORWARD_RIGHT: 0.1015 | BACKWARD: 0.1866 | Selected: FORWARD_LEFT (prob: 0.2227)
Episode 2 | Step 25 | State: [0.160, 0.064, 0.000, 0.000, 1.000, 0.187, 0.578, 1.000] | Action Distribution: FORWARD: 0.1578 | TURN_LEFT: 0.1589 | TURN_RIGHT: 0.1717 | FORWARD_LEFT: 0.2242 | FORWARD_RIGHT: 0.1013 | BACKWARD: 0.1862 | Selected: FORWARD_LEFT (prob: 0.2242)
Episode 2 | Step 26 | State: [0.159, 0.064, 0.000, 0.000, 1.000, 0.184, 0.578, 1.000] | Action Distribution: FORWARD: 0.1575 | TURN_LEFT: 0.1591 | TURN_RIGHT: 0.1716 | FORWARD_LEFT: 0.2246 | FORWARD_RIGHT: 0.1013 | BACKWARD: 0.1859 | Selected: BACKWARD (prob: 0.1859)
Episode 2 | Step 27 | State: [0.064, 0.127, 0.000, 0.000, 0.058, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1649 | TURN_LEFT: 0.1709 | TURN_RIGHT: 0.1553 | FORWARD_LEFT: 0.1833 | FORWARD_RIGHT: 0.1549 | BACKWARD: 0.1707 | Selected: FORWARD_RIGHT (prob: 0.1549)
Episode 2 | Step 28 | State: [0.065, 0.341, 0.000, 0.000, 0.058, 0.964, 0.583, 0.059] | Action Distribution: FORWARD: 0.1694 | TURN_LEFT: 0.1536 | TURN_RIGHT: 0.1740 | FORWARD_LEFT: 0.1747 | FORWARD_RIGHT: 0.1376 | BACKWARD: 0.1907 | Selected: TURN_RIGHT (prob: 0.1740)
Episode 2 | Step 29 | State: [0.064, 0.315, 0.000, 0.000, 0.124, 0.787, 0.578, 0.059] | Action Distribution: FORWARD: 0.1684 | TURN_LEFT: 0.1531 | TURN_RIGHT: 0.1692 | FORWARD_LEFT: 0.1801 | FORWARD_RIGHT: 0.1419 | BACKWARD: 0.1873 | Selected: FORWARD (prob: 0.1684)
Episode 2 | Step 30 | State: [0.086, 0.198, 0.000, 0.000, 1.000, 0.059, 0.625, 1.000] | Action Distribution: FORWARD: 0.1551 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1666 | FORWARD_LEFT: 0.2370 | FORWARD_RIGHT: 0.1000 | BACKWARD: 0.1828 | Selected: FORWARD (prob: 0.1551)
Episode 2 | Step 31 | State: [0.109, 0.193, 0.000, 0.000, 1.000, 0.059, 0.625, 1.000] | Action Distribution: FORWARD: 0.1546 | TURN_LEFT: 0.1594 | TURN_RIGHT: 0.1669 | FORWARD_LEFT: 0.2362 | FORWARD_RIGHT: 0.0999 | BACKWARD: 0.1829 | Selected: FORWARD_LEFT (prob: 0.2362)
Episode 2 | Step 32 | State: [0.102, 0.194, 0.000, 0.000, 1.000, 0.059, 0.625, 1.000] | Action Distribution: FORWARD: 0.1544 | TURN_LEFT: 0.1596 | TURN_RIGHT: 0.1667 | FORWARD_LEFT: 0.2367 | FORWARD_RIGHT: 0.0999 | BACKWARD: 0.1826 | Selected: TURN_RIGHT (prob: 0.1667)
Episode 2 | Step 33 | State: [0.086, 0.200, 0.000, 0.000, 1.000, 0.059, 0.623, 1.000] | Action Distribution: FORWARD: 0.1544 | TURN_LEFT: 0.1595 | TURN_RIGHT: 0.1662 | FORWARD_LEFT: 0.2377 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.1821 | Selected: TURN_LEFT (prob: 0.1595)
Episode 2 | Step 34 | State: [0.109, 0.195, 0.000, 0.000, 1.000, 0.059, 0.626, 1.000] | Action Distribution: FORWARD: 0.1540 | TURN_LEFT: 0.1603 | TURN_RIGHT: 0.1666 | FORWARD_LEFT: 0.2369 | FORWARD_RIGHT: 0.1000 | BACKWARD: 0.1822 | Selected: FORWARD_LEFT (prob: 0.2369)
Episode 2 | Step 35 | State: [0.094, 0.195, 0.000, 0.000, 1.000, 0.059, 0.625, 1.000] | Action Distribution: FORWARD: 0.1538 | TURN_LEFT: 0.1604 | TURN_RIGHT: 0.1663 | FORWARD_LEFT: 0.2374 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.1820 | Selected: FORWARD_LEFT (prob: 0.2374)
Episode 2 | Step 36 | State: [0.109, 0.194, 0.000, 0.000, 1.000, 0.059, 0.625, 1.000] | Action Distribution: FORWARD: 0.1535 | TURN_LEFT: 0.1610 | TURN_RIGHT: 0.1664 | FORWARD_LEFT: 0.2370 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.1820 | Selected: FORWARD_LEFT (prob: 0.2370)
Episode 2 | Step 37 | State: [0.110, 0.192, 0.000, 0.000, 1.000, 0.059, 0.626, 1.000] | Action Distribution: FORWARD: 0.1532 | TURN_LEFT: 0.1614 | TURN_RIGHT: 0.1664 | FORWARD_LEFT: 0.2369 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.1819 | Selected: TURN_LEFT (prob: 0.1614)
Episode 2 | Step 38 | State: [0.136, 0.188, 0.000, 0.000, 1.000, 0.059, 0.628, 1.000] | Action Distribution: FORWARD: 0.1529 | TURN_LEFT: 0.1623 | TURN_RIGHT: 0.1668 | FORWARD_LEFT: 0.2359 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.1819 | Selected: BACKWARD (prob: 0.1819)
Episode 2 | Step 39 | State: [1.000, 1.000, 0.000, 0.000, 0.252, 0.144, 1.000, 0.144] | Action Distribution: FORWARD: 0.1511 | TURN_LEFT: 0.1877 | TURN_RIGHT: 0.1286 | FORWARD_LEFT: 0.2022 | FORWARD_RIGHT: 0.1490 | BACKWARD: 0.1814 | Selected: FORWARD (prob: 0.1511)
Episode 2 | Step 40 | State: [0.172, 0.254, 0.000, 0.000, 1.000, 0.059, 0.628, 1.000] | Action Distribution: FORWARD: 0.1521 | TURN_LEFT: 0.1636 | TURN_RIGHT: 0.1661 | FORWARD_LEFT: 0.2382 | FORWARD_RIGHT: 0.1009 | BACKWARD: 0.1792 | Selected: TURN_RIGHT (prob: 0.1661)
Episode 2 | Step 41 | State: [0.169, 0.248, 0.000, 0.000, 0.512, 0.059, 0.627, 1.000] | Action Distribution: FORWARD: 0.1484 | TURN_LEFT: 0.1659 | TURN_RIGHT: 0.1630 | FORWARD_LEFT: 0.2185 | FORWARD_RIGHT: 0.1124 | BACKWARD: 0.1918 | Selected: FORWARD_RIGHT (prob: 0.1124)
Episode 2 | Step 42 | State: [0.064, 0.226, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1725 | TURN_LEFT: 0.1676 | TURN_RIGHT: 0.1714 | FORWARD_LEFT: 0.1906 | FORWARD_RIGHT: 0.1266 | BACKWARD: 0.1714 | Selected: FORWARD_LEFT (prob: 0.1906)
Episode 2 | Step 43 | State: [0.064, 0.148, 0.000, 0.000, 1.000, 1.000, 0.595, 0.059] | Action Distribution: FORWARD: 0.1710 | TURN_LEFT: 0.1676 | TURN_RIGHT: 0.1727 | FORWARD_LEFT: 0.1897 | FORWARD_RIGHT: 0.1253 | BACKWARD: 0.1738 | Selected: TURN_LEFT (prob: 0.1676)
Episode 2 | Step 44 | State: [0.064, 0.105, 0.000, 0.000, 1.000, 1.000, 0.613, 0.059] | Action Distribution: FORWARD: 0.1700 | TURN_LEFT: 0.1675 | TURN_RIGHT: 0.1734 | FORWARD_LEFT: 0.1894 | FORWARD_RIGHT: 0.1245 | BACKWARD: 0.1752 | Selected: FORWARD_LEFT (prob: 0.1894)
Episode 2 | Step 45 | State: [0.064, 0.199, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1717 | TURN_LEFT: 0.1684 | TURN_RIGHT: 0.1717 | FORWARD_LEFT: 0.1902 | FORWARD_RIGHT: 0.1263 | BACKWARD: 0.1717 | Selected: FORWARD_RIGHT (prob: 0.1263)
Episode 2 | Step 46 | State: [0.064, 0.198, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1715 | TURN_LEFT: 0.1686 | TURN_RIGHT: 0.1717 | FORWARD_LEFT: 0.1902 | FORWARD_RIGHT: 0.1264 | BACKWARD: 0.1716 | Selected: BACKWARD (prob: 0.1716)
Episode 2 | Step 47 | State: [0.108, 0.191, 0.000, 0.000, 0.058, 0.059, 0.621, 0.059] | Action Distribution: FORWARD: 0.1638 | TURN_LEFT: 0.1748 | TURN_RIGHT: 0.1501 | FORWARD_LEFT: 0.1841 | FORWARD_RIGHT: 0.1566 | BACKWARD: 0.1706 | Selected: FORWARD_LEFT (prob: 0.1841)
Episode 2 | Step 48 | State: [0.111, 0.064, 0.000, 0.000, 0.192, 0.059, 0.651, 0.934] | Action Distribution: FORWARD: 0.1478 | TURN_LEFT: 0.1674 | TURN_RIGHT: 0.1633 | FORWARD_LEFT: 0.2015 | FORWARD_RIGHT: 0.1207 | BACKWARD: 0.1993 | Selected: FORWARD_LEFT (prob: 0.2015)
Episode 2 | Step 49 | State: [0.234, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1670 | TURN_LEFT: 0.1753 | TURN_RIGHT: 0.1746 | FORWARD_LEFT: 0.1852 | FORWARD_RIGHT: 0.1247 | BACKWARD: 0.1732 | Selected: TURN_LEFT (prob: 0.1753)
Episode 2 | Step 50 | State: [0.183, 0.064, 0.000, 0.000, 1.000, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1678 | TURN_LEFT: 0.1738 | TURN_RIGHT: 0.1746 | FORWARD_LEFT: 0.1859 | FORWARD_RIGHT: 0.1244 | BACKWARD: 0.1734 | Selected: BACKWARD (prob: 0.1734)
