Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.086, 0.167, 0.000, 0.000, 1.000, 1.000, 0.617, 0.059] | Action Distribution: FORWARD: 0.1339 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.1762 | FORWARD_LEFT: 0.1968 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.1886 | Selected: FORWARD_RIGHT (prob: 0.1598)
Episode 3 | Step 100 | State: [0.064, 0.155, 0.000, 0.000, 0.150, 0.059, 0.578, 0.293] | Action Distribution: FORWARD: 0.1473 | TURN_LEFT: 0.1549 | TURN_RIGHT: 0.1429 | FORWARD_LEFT: 0.2032 | FORWARD_RIGHT: 0.1500 | BACKWARD: 0.2017 | Selected: FORWARD_LEFT (prob: 0.2032)
Episode 4 | Step 1 | State: [0.064, 0.143, 0.000, 0.000, 0.235, 0.059, 0.578, 0.374] | Action Distribution: FORWARD: 0.1435 | TURN_LEFT: 0.1536 | TURN_RIGHT: 0.1410 | FORWARD_LEFT: 0.2052 | FORWARD_RIGHT: 0.1490 | BACKWARD: 0.2077 | Selected: BACKWARD (prob: 0.2077)
Episode 4 | Step 2 | State: [0.064, 0.198, 0.000, 0.000, 0.183, 0.059, 0.578, 0.321] | Action Distribution: FORWARD: 0.1458 | TURN_LEFT: 0.1537 | TURN_RIGHT: 0.1410 | FORWARD_LEFT: 0.2052 | FORWARD_RIGHT: 0.1494 | BACKWARD: 0.2049 | Selected: FORWARD_RIGHT (prob: 0.1494)
Episode 4 | Step 3 | State: [0.064, 0.144, 0.000, 0.000, 0.190, 0.059, 0.578, 0.352] | Action Distribution: FORWARD: 0.1448 | TURN_LEFT: 0.1538 | TURN_RIGHT: 0.1412 | FORWARD_LEFT: 0.2055 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.2052 | Selected: FORWARD_LEFT (prob: 0.2055)
Episode 4 | Step 4 | State: [0.065, 0.111, 0.000, 0.000, 0.283, 0.059, 0.582, 0.466] | Action Distribution: FORWARD: 0.1392 | TURN_LEFT: 0.1517 | TURN_RIGHT: 0.1393 | FORWARD_LEFT: 0.2092 | FORWARD_RIGHT: 0.1476 | BACKWARD: 0.2130 | Selected: BACKWARD (prob: 0.2130)
Episode 4 | Step 5 | State: [0.064, 0.151, 0.000, 0.000, 0.207, 0.059, 0.578, 0.319] | Action Distribution: FORWARD: 0.1456 | TURN_LEFT: 0.1543 | TURN_RIGHT: 0.1414 | FORWARD_LEFT: 0.2045 | FORWARD_RIGHT: 0.1495 | BACKWARD: 0.2047 | Selected: BACKWARD (prob: 0.2047)
Episode 4 | Step 6 | State: [0.064, 0.215, 0.000, 0.000, 0.168, 0.059, 0.578, 0.346] | Action Distribution: FORWARD: 0.1451 | TURN_LEFT: 0.1526 | TURN_RIGHT: 0.1396 | FORWARD_LEFT: 0.2081 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.2053 | Selected: FORWARD_RIGHT (prob: 0.1493)
Episode 4 | Step 7 | State: [0.064, 0.153, 0.000, 0.000, 0.152, 0.059, 0.577, 0.302] | Action Distribution: FORWARD: 0.1468 | TURN_LEFT: 0.1542 | TURN_RIGHT: 0.1417 | FORWARD_LEFT: 0.2054 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.2019 | Selected: FORWARD_LEFT (prob: 0.2054)
Episode 4 | Step 8 | State: [0.064, 0.141, 0.000, 0.000, 0.242, 0.059, 0.578, 0.390] | Action Distribution: FORWARD: 0.1429 | TURN_LEFT: 0.1528 | TURN_RIGHT: 0.1396 | FORWARD_LEFT: 0.2076 | FORWARD_RIGHT: 0.1487 | BACKWARD: 0.2084 | Selected: BACKWARD (prob: 0.2084)
Episode 4 | Step 9 | State: [0.064, 0.161, 0.000, 0.000, 0.187, 0.059, 0.578, 0.287] | Action Distribution: FORWARD: 0.1469 | TURN_LEFT: 0.1543 | TURN_RIGHT: 0.1414 | FORWARD_LEFT: 0.2048 | FORWARD_RIGHT: 0.1497 | BACKWARD: 0.2029 | Selected: FORWARD_RIGHT (prob: 0.1497)
Episode 4 | Step 10 | State: [0.064, 0.165, 0.000, 0.000, 0.195, 0.059, 0.578, 0.368] | Action Distribution: FORWARD: 0.1442 | TURN_LEFT: 0.1524 | TURN_RIGHT: 0.1392 | FORWARD_LEFT: 0.2085 | FORWARD_RIGHT: 0.1494 | BACKWARD: 0.2063 | Selected: FORWARD_RIGHT (prob: 0.1494)
Episode 4 | Step 11 | State: [0.064, 0.107, 0.000, 0.000, 0.196, 0.059, 0.578, 0.483] | Action Distribution: FORWARD: 0.1399 | TURN_LEFT: 0.1507 | TURN_RIGHT: 0.1379 | FORWARD_LEFT: 0.2129 | FORWARD_RIGHT: 0.1486 | BACKWARD: 0.2100 | Selected: FORWARD_LEFT (prob: 0.2129)
Episode 4 | Step 12 | State: [0.064, 0.064, 0.000, 0.000, 0.319, 0.059, 0.578, 0.681] | Action Distribution: FORWARD: 0.1301 | TURN_LEFT: 0.1462 | TURN_RIGHT: 0.1338 | FORWARD_LEFT: 0.2213 | FORWARD_RIGHT: 0.1457 | BACKWARD: 0.2229 | Selected: TURN_RIGHT (prob: 0.1338)
Episode 4 | Step 13 | State: [0.064, 0.064, 0.000, 0.000, 0.272, 0.059, 0.578, 0.679] | Action Distribution: FORWARD: 0.1308 | TURN_LEFT: 0.1463 | TURN_RIGHT: 0.1338 | FORWARD_LEFT: 0.2219 | FORWARD_RIGHT: 0.1464 | BACKWARD: 0.2209 | Selected: BACKWARD (prob: 0.2209)
Episode 4 | Step 14 | State: [0.064, 0.129, 0.000, 0.000, 0.202, 0.059, 0.578, 0.459] | Action Distribution: FORWARD: 0.1410 | TURN_LEFT: 0.1505 | TURN_RIGHT: 0.1374 | FORWARD_LEFT: 0.2130 | FORWARD_RIGHT: 0.1488 | BACKWARD: 0.2093 | Selected: FORWARD_LEFT (prob: 0.2130)
Episode 4 | Step 15 | State: [0.064, 0.064, 0.000, 0.000, 0.319, 0.059, 0.578, 0.638] | Action Distribution: FORWARD: 0.1321 | TURN_LEFT: 0.1469 | TURN_RIGHT: 0.1342 | FORWARD_LEFT: 0.2200 | FORWARD_RIGHT: 0.1458 | BACKWARD: 0.2210 | Selected: FORWARD (prob: 0.1321)
Episode 4 | Step 16 | State: [0.064, 0.064, 0.000, 0.000, 0.511, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1160 | TURN_LEFT: 0.1347 | TURN_RIGHT: 0.1211 | FORWARD_LEFT: 0.2432 | FORWARD_RIGHT: 0.1385 | BACKWARD: 0.2465 | Selected: BACKWARD (prob: 0.2465)
Episode 4 | Step 17 | State: [0.064, 0.085, 0.000, 0.000, 0.315, 0.059, 0.578, 0.631] | Action Distribution: FORWARD: 0.1325 | TURN_LEFT: 0.1466 | TURN_RIGHT: 0.1334 | FORWARD_LEFT: 0.2208 | FORWARD_RIGHT: 0.1459 | BACKWARD: 0.2208 | Selected: FORWARD_LEFT (prob: 0.2208)
Episode 4 | Step 18 | State: [0.064, 0.064, 0.000, 0.000, 0.577, 0.059, 0.578, 0.956] | Action Distribution: FORWARD: 0.1167 | TURN_LEFT: 0.1348 | TURN_RIGHT: 0.1218 | FORWARD_LEFT: 0.2407 | FORWARD_RIGHT: 0.1382 | BACKWARD: 0.2479 | Selected: TURN_LEFT (prob: 0.1348)
Episode 4 | Step 19 | State: [0.064, 0.064, 0.000, 0.000, 0.645, 0.072, 0.578, 0.913] | Action Distribution: FORWARD: 0.1172 | TURN_LEFT: 0.1350 | TURN_RIGHT: 0.1234 | FORWARD_LEFT: 0.2383 | FORWARD_RIGHT: 0.1385 | BACKWARD: 0.2475 | Selected: BACKWARD (prob: 0.2475)
Episode 4 | Step 20 | State: [0.064, 0.086, 0.000, 0.000, 0.373, 0.059, 0.585, 0.513] | Action Distribution: FORWARD: 0.1362 | TURN_LEFT: 0.1491 | TURN_RIGHT: 0.1355 | FORWARD_LEFT: 0.2152 | FORWARD_RIGHT: 0.1456 | BACKWARD: 0.2183 | Selected: BACKWARD (prob: 0.2183)
Episode 4 | Step 21 | State: [0.064, 0.093, 0.000, 0.000, 0.249, 0.059, 0.586, 0.333] | Action Distribution: FORWARD: 0.1443 | TURN_LEFT: 0.1535 | TURN_RIGHT: 0.1394 | FORWARD_LEFT: 0.2081 | FORWARD_RIGHT: 0.1484 | BACKWARD: 0.2063 | Selected: FORWARD_LEFT (prob: 0.2081)
Episode 4 | Step 22 | State: [0.064, 0.064, 0.000, 0.000, 0.396, 0.059, 0.593, 0.439] | Action Distribution: FORWARD: 0.1384 | TURN_LEFT: 0.1511 | TURN_RIGHT: 0.1372 | FORWARD_LEFT: 0.2118 | FORWARD_RIGHT: 0.1457 | BACKWARD: 0.2157 | Selected: BACKWARD (prob: 0.2157)
Episode 4 | Step 23 | State: [0.064, 0.064, 0.000, 0.000, 0.259, 0.059, 0.605, 0.301] | Action Distribution: FORWARD: 0.1447 | TURN_LEFT: 0.1543 | TURN_RIGHT: 0.1400 | FORWARD_LEFT: 0.2073 | FORWARD_RIGHT: 0.1479 | BACKWARD: 0.2058 | Selected: FORWARD_LEFT (prob: 0.2073)
Episode 4 | Step 24 | State: [0.064, 0.064, 0.000, 0.000, 0.403, 0.084, 0.601, 0.378] | Action Distribution: FORWARD: 0.1404 | TURN_LEFT: 0.1530 | TURN_RIGHT: 0.1385 | FORWARD_LEFT: 0.2092 | FORWARD_RIGHT: 0.1465 | BACKWARD: 0.2125 | Selected: BACKWARD (prob: 0.2125)
Episode 4 | Step 25 | State: [0.064, 0.064, 0.000, 0.000, 0.261, 0.059, 0.619, 0.333] | Action Distribution: FORWARD: 0.1434 | TURN_LEFT: 0.1535 | TURN_RIGHT: 0.1388 | FORWARD_LEFT: 0.2098 | FORWARD_RIGHT: 0.1473 | BACKWARD: 0.2072 | Selected: FORWARD_LEFT (prob: 0.2098)
Episode 4 | Step 26 | State: [0.064, 0.064, 0.000, 0.000, 0.398, 0.113, 0.595, 0.401] | Action Distribution: FORWARD: 0.1395 | TURN_LEFT: 0.1529 | TURN_RIGHT: 0.1380 | FORWARD_LEFT: 0.2103 | FORWARD_RIGHT: 0.1468 | BACKWARD: 0.2125 | Selected: BACKWARD (prob: 0.2125)
Episode 4 | Step 27 | State: [0.064, 0.064, 0.000, 0.000, 0.258, 0.080, 0.609, 0.436] | Action Distribution: FORWARD: 0.1401 | TURN_LEFT: 0.1515 | TURN_RIGHT: 0.1367 | FORWARD_LEFT: 0.2148 | FORWARD_RIGHT: 0.1472 | BACKWARD: 0.2098 | Selected: FORWARD_LEFT (prob: 0.2148)
Episode 4 | Step 28 | State: [0.086, 0.064, 0.000, 0.000, 0.381, 0.145, 0.587, 0.531] | Action Distribution: FORWARD: 0.1349 | TURN_LEFT: 0.1493 | TURN_RIGHT: 0.1352 | FORWARD_LEFT: 0.2174 | FORWARD_RIGHT: 0.1469 | BACKWARD: 0.2163 | Selected: FORWARD_LEFT (prob: 0.2174)
Episode 4 | Step 29 | State: [0.078, 0.064, 0.000, 0.000, 0.603, 0.263, 0.578, 0.666] | Action Distribution: FORWARD: 0.1259 | TURN_LEFT: 0.1433 | TURN_RIGHT: 0.1308 | FORWARD_LEFT: 0.2262 | FORWARD_RIGHT: 0.1457 | BACKWARD: 0.2281 | Selected: BACKWARD (prob: 0.2281)
Episode 4 | Step 30 | State: [0.114, 0.064, 0.000, 0.000, 0.356, 0.172, 0.578, 0.682] | Action Distribution: FORWARD: 0.1291 | TURN_LEFT: 0.1443 | TURN_RIGHT: 0.1311 | FORWARD_LEFT: 0.2269 | FORWARD_RIGHT: 0.1472 | BACKWARD: 0.2214 | Selected: FORWARD_RIGHT (prob: 0.1472)
Episode 4 | Step 31 | State: [0.064, 0.064, 0.000, 0.000, 0.528, 0.181, 0.586, 0.506] | Action Distribution: FORWARD: 0.1337 | TURN_LEFT: 0.1481 | TURN_RIGHT: 0.1345 | FORWARD_LEFT: 0.2176 | FORWARD_RIGHT: 0.1457 | BACKWARD: 0.2204 | Selected: BACKWARD (prob: 0.2204)
Episode 4 | Step 32 | State: [0.089, 0.064, 0.000, 0.000, 0.322, 0.114, 0.588, 0.538] | Action Distribution: FORWARD: 0.1355 | TURN_LEFT: 0.1484 | TURN_RIGHT: 0.1339 | FORWARD_LEFT: 0.2199 | FORWARD_RIGHT: 0.1471 | BACKWARD: 0.2152 | Selected: FORWARD_LEFT (prob: 0.2199)
Episode 4 | Step 33 | State: [0.086, 0.064, 0.000, 0.000, 0.487, 0.222, 0.578, 0.681] | Action Distribution: FORWARD: 0.1269 | TURN_LEFT: 0.1442 | TURN_RIGHT: 0.1302 | FORWARD_LEFT: 0.2277 | FORWARD_RIGHT: 0.1463 | BACKWARD: 0.2247 | Selected: TURN_LEFT (prob: 0.1442)
Episode 4 | Step 34 | State: [0.109, 0.064, 0.000, 0.000, 0.484, 0.253, 0.578, 0.814] | Action Distribution: FORWARD: 0.1215 | TURN_LEFT: 0.1398 | TURN_RIGHT: 0.1264 | FORWARD_LEFT: 0.2362 | FORWARD_RIGHT: 0.1458 | BACKWARD: 0.2303 | Selected: FORWARD_LEFT (prob: 0.2362)
Episode 4 | Step 35 | State: [0.064, 0.093, 0.000, 0.000, 0.782, 0.483, 0.578, 1.000] | Action Distribution: FORWARD: 0.1091 | TURN_LEFT: 0.1316 | TURN_RIGHT: 0.1195 | FORWARD_LEFT: 0.2498 | FORWARD_RIGHT: 0.1427 | BACKWARD: 0.2473 | Selected: FORWARD (prob: 0.1091)
Episode 4 | Step 36 | State: [0.064, 0.092, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1038 | TURN_LEFT: 0.1256 | TURN_RIGHT: 0.1181 | FORWARD_LEFT: 0.2431 | FORWARD_RIGHT: 0.1434 | BACKWARD: 0.2659 | Selected: TURN_RIGHT (prob: 0.1181)
Episode 4 | Step 37 | State: [0.065, 0.065, 0.000, 0.000, 1.000, 0.913, 0.582, 1.000] | Action Distribution: FORWARD: 0.1042 | TURN_LEFT: 0.1268 | TURN_RIGHT: 0.1187 | FORWARD_LEFT: 0.2429 | FORWARD_RIGHT: 0.1424 | BACKWARD: 0.2651 | Selected: BACKWARD (prob: 0.2651)
Episode 4 | Step 38 | State: [0.064, 0.064, 0.000, 0.000, 0.782, 0.409, 0.578, 1.000] | Action Distribution: FORWARD: 0.1091 | TURN_LEFT: 0.1314 | TURN_RIGHT: 0.1190 | FORWARD_LEFT: 0.2503 | FORWARD_RIGHT: 0.1417 | BACKWARD: 0.2485 | Selected: FORWARD_LEFT (prob: 0.2503)
Episode 4 | Step 39 | State: [0.064, 0.093, 0.000, 0.000, 1.000, 0.939, 0.578, 1.000] | Action Distribution: FORWARD: 0.1039 | TURN_LEFT: 0.1261 | TURN_RIGHT: 0.1174 | FORWARD_LEFT: 0.2447 | FORWARD_RIGHT: 0.1431 | BACKWARD: 0.2648 | Selected: BACKWARD (prob: 0.2648)
Episode 4 | Step 40 | State: [0.085, 0.095, 0.000, 0.000, 0.667, 0.444, 0.578, 1.000] | Action Distribution: FORWARD: 0.1106 | TURN_LEFT: 0.1319 | TURN_RIGHT: 0.1190 | FORWARD_LEFT: 0.2521 | FORWARD_RIGHT: 0.1444 | BACKWARD: 0.2420 | Selected: FORWARD_LEFT (prob: 0.2521)
Episode 4 | Step 41 | State: [0.064, 0.158, 0.000, 0.000, 1.000, 0.952, 0.578, 1.000] | Action Distribution: FORWARD: 0.1038 | TURN_LEFT: 0.1253 | TURN_RIGHT: 0.1155 | FORWARD_LEFT: 0.2485 | FORWARD_RIGHT: 0.1441 | BACKWARD: 0.2628 | Selected: BACKWARD (prob: 0.2628)
Episode 4 | Step 42 | State: [0.085, 0.141, 0.000, 0.000, 0.565, 0.471, 0.578, 1.000] | Action Distribution: FORWARD: 0.1124 | TURN_LEFT: 0.1316 | TURN_RIGHT: 0.1183 | FORWARD_LEFT: 0.2544 | FORWARD_RIGHT: 0.1467 | BACKWARD: 0.2366 | Selected: TURN_RIGHT (prob: 0.1183)
Episode 4 | Step 43 | State: [0.078, 0.099, 0.000, 0.000, 0.593, 0.423, 0.578, 1.000] | Action Distribution: FORWARD: 0.1117 | TURN_LEFT: 0.1324 | TURN_RIGHT: 0.1185 | FORWARD_LEFT: 0.2541 | FORWARD_RIGHT: 0.1452 | BACKWARD: 0.2380 | Selected: FORWARD_LEFT (prob: 0.2541)
Episode 4 | Step 44 | State: [0.064, 0.167, 0.000, 0.000, 0.987, 0.860, 0.578, 1.000] | Action Distribution: FORWARD: 0.1044 | TURN_LEFT: 0.1261 | TURN_RIGHT: 0.1148 | FORWARD_LEFT: 0.2512 | FORWARD_RIGHT: 0.1443 | BACKWARD: 0.2591 | Selected: BACKWARD (prob: 0.2591)
Episode 4 | Step 45 | State: [0.085, 0.149, 0.000, 0.000, 0.505, 0.446, 0.578, 1.000] | Action Distribution: FORWARD: 0.1135 | TURN_LEFT: 0.1314 | TURN_RIGHT: 0.1176 | FORWARD_LEFT: 0.2563 | FORWARD_RIGHT: 0.1476 | BACKWARD: 0.2337 | Selected: FORWARD_LEFT (prob: 0.2563)
Episode 4 | Step 46 | State: [0.064, 0.225, 0.000, 0.000, 0.760, 0.839, 0.578, 1.000] | Action Distribution: FORWARD: 0.1077 | TURN_LEFT: 0.1274 | TURN_RIGHT: 0.1151 | FORWARD_LEFT: 0.2563 | FORWARD_RIGHT: 0.1492 | BACKWARD: 0.2443 | Selected: FORWARD_LEFT (prob: 0.2563)
Episode 4 | Step 47 | State: [0.064, 0.162, 0.000, 0.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1025 | TURN_LEFT: 0.1232 | TURN_RIGHT: 0.1133 | FORWARD_LEFT: 0.2514 | FORWARD_RIGHT: 0.1444 | BACKWARD: 0.2652 | Selected: BACKWARD (prob: 0.2652)
Episode 4 | Step 48 | State: [0.064, 0.233, 0.000, 0.000, 0.624, 0.834, 0.578, 1.000] | Action Distribution: FORWARD: 0.1102 | TURN_LEFT: 0.1274 | TURN_RIGHT: 0.1154 | FORWARD_LEFT: 0.2598 | FORWARD_RIGHT: 0.1530 | BACKWARD: 0.2343 | Selected: FORWARD_LEFT (prob: 0.2598)
Episode 4 | Step 49 | State: [0.064, 0.129, 0.000, 0.000, 1.000, 1.000, 0.597, 1.000] | Action Distribution: FORWARD: 0.1021 | TURN_LEFT: 0.1231 | TURN_RIGHT: 0.1131 | FORWARD_LEFT: 0.2517 | FORWARD_RIGHT: 0.1435 | BACKWARD: 0.2665 | Selected: BACKWARD (prob: 0.2665)
Episode 4 | Step 50 | State: [0.064, 0.199, 0.000, 0.000, 0.570, 0.814, 0.591, 0.589] | Action Distribution: FORWARD: 0.1228 | TURN_LEFT: 0.1366 | TURN_RIGHT: 0.1239 | FORWARD_LEFT: 0.2363 | FORWARD_RIGHT: 0.1507 | BACKWARD: 0.2298 | Selected: FORWARD_LEFT (prob: 0.2363)
Episode 4 | Step 51 | State: [0.064, 0.091, 0.000, 0.000, 1.000, 1.000, 0.613, 1.000] | Action Distribution: FORWARD: 0.1016 | TURN_LEFT: 0.1233 | TURN_RIGHT: 0.1130 | FORWARD_LEFT: 0.2518 | FORWARD_RIGHT: 0.1425 | BACKWARD: 0.2678 | Selected: BACKWARD (prob: 0.2678)
Episode 4 | Step 52 | State: [0.064, 0.108, 0.000, 0.000, 0.563, 0.773, 0.628, 0.151] | Action Distribution: FORWARD: 0.1365 | TURN_LEFT: 0.1451 | TURN_RIGHT: 0.1310 | FORWARD_LEFT: 0.2091 | FORWARD_RIGHT: 0.1464 | BACKWARD: 0.2318 | Selected: FORWARD (prob: 0.1365)
Episode 4 | Step 53 | State: [0.064, 0.091, 0.000, 0.000, 1.000, 1.000, 0.613, 1.000] | Action Distribution: FORWARD: 0.1014 | TURN_LEFT: 0.1231 | TURN_RIGHT: 0.1122 | FORWARD_LEFT: 0.2528 | FORWARD_RIGHT: 0.1425 | BACKWARD: 0.2679 | Selected: BACKWARD (prob: 0.2679)
Episode 4 | Step 54 | State: [0.064, 0.108, 0.000, 0.000, 0.561, 0.769, 0.628, 0.147] | Action Distribution: FORWARD: 0.1366 | TURN_LEFT: 0.1451 | TURN_RIGHT: 0.1306 | FORWARD_LEFT: 0.2095 | FORWARD_RIGHT: 0.1465 | BACKWARD: 0.2315 | Selected: FORWARD_RIGHT (prob: 0.1465)
Episode 4 | Step 55 | State: [0.064, 0.142, 0.000, 0.000, 0.809, 1.000, 0.599, 1.000] | Action Distribution: FORWARD: 0.1046 | TURN_LEFT: 0.1248 | TURN_RIGHT: 0.1126 | FORWARD_LEFT: 0.2577 | FORWARD_RIGHT: 0.1480 | BACKWARD: 0.2523 | Selected: FORWARD_LEFT (prob: 0.2577)
Episode 4 | Step 56 | State: [0.064, 0.078, 0.000, 0.000, 1.000, 1.000, 0.608, 1.000] | Action Distribution: FORWARD: 0.1010 | TURN_LEFT: 0.1229 | TURN_RIGHT: 0.1114 | FORWARD_LEFT: 0.2537 | FORWARD_RIGHT: 0.1426 | BACKWARD: 0.2683 | Selected: BACKWARD (prob: 0.2683)
Episode 4 | Step 57 | State: [0.064, 0.095, 0.000, 0.000, 0.784, 1.000, 0.618, 0.698] | Action Distribution: FORWARD: 0.1138 | TURN_LEFT: 0.1307 | TURN_RIGHT: 0.1188 | FORWARD_LEFT: 0.2399 | FORWARD_RIGHT: 0.1458 | BACKWARD: 0.2510 | Selected: BACKWARD (prob: 0.2510)
Episode 4 | Step 58 | State: [0.067, 0.151, 0.000, 0.000, 0.449, 0.664, 0.657, 0.107] | Action Distribution: FORWARD: 0.1404 | TURN_LEFT: 0.1476 | TURN_RIGHT: 0.1310 | FORWARD_LEFT: 0.2126 | FORWARD_RIGHT: 0.1490 | BACKWARD: 0.2194 | Selected: BACKWARD (prob: 0.2194)
Episode 4 | Step 59 | State: [0.064, 0.272, 0.000, 0.000, 0.293, 0.437, 0.705, 0.059] | Action Distribution: FORWARD: 0.1425 | TURN_LEFT: 0.1512 | TURN_RIGHT: 0.1335 | FORWARD_LEFT: 0.2146 | FORWARD_RIGHT: 0.1521 | BACKWARD: 0.2062 | Selected: FORWARD_LEFT (prob: 0.2146)
Episode 4 | Step 60 | State: [0.064, 0.064, 0.000, 0.000, 0.493, 0.596, 0.706, 0.059] | Action Distribution: FORWARD: 0.1416 | TURN_LEFT: 0.1501 | TURN_RIGHT: 0.1320 | FORWARD_LEFT: 0.2112 | FORWARD_RIGHT: 0.1462 | BACKWARD: 0.2188 | Selected: BACKWARD (prob: 0.2188)
Episode 4 | Step 61 | State: [0.064, 0.125, 0.000, 0.000, 0.308, 0.418, 0.873, 0.059] | Action Distribution: FORWARD: 0.1412 | TURN_LEFT: 0.1533 | TURN_RIGHT: 0.1322 | FORWARD_LEFT: 0.2180 | FORWARD_RIGHT: 0.1506 | BACKWARD: 0.2046 | Selected: FORWARD_LEFT (prob: 0.2180)
Episode 4 | Step 62 | State: [0.064, 0.064, 0.000, 0.000, 0.553, 0.528, 0.731, 0.059] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.1503 | TURN_RIGHT: 0.1310 | FORWARD_LEFT: 0.2137 | FORWARD_RIGHT: 0.1454 | BACKWARD: 0.2183 | Selected: BACKWARD (prob: 0.2183)
Episode 4 | Step 63 | State: [0.140, 0.064, 0.000, 0.000, 0.333, 0.391, 1.000, 0.059] | Action Distribution: FORWARD: 0.1390 | TURN_LEFT: 0.1493 | TURN_RIGHT: 0.1298 | FORWARD_LEFT: 0.2235 | FORWARD_RIGHT: 0.1489 | BACKWARD: 0.2095 | Selected: TURN_LEFT (prob: 0.1493)
Episode 4 | Step 64 | State: [0.245, 0.064, 0.000, 0.000, 0.348, 0.376, 0.927, 0.059] | Action Distribution: FORWARD: 0.1407 | TURN_LEFT: 0.1448 | TURN_RIGHT: 0.1303 | FORWARD_LEFT: 0.2236 | FORWARD_RIGHT: 0.1493 | BACKWARD: 0.2114 | Selected: FORWARD_LEFT (prob: 0.2236)
Episode 4 | Step 65 | State: [0.255, 0.064, 0.000, 0.000, 0.500, 0.416, 0.638, 0.059] | Action Distribution: FORWARD: 0.1445 | TURN_LEFT: 0.1448 | TURN_RIGHT: 0.1316 | FORWARD_LEFT: 0.2155 | FORWARD_RIGHT: 0.1504 | BACKWARD: 0.2133 | Selected: FORWARD_LEFT (prob: 0.2155)
Episode 4 | Step 66 | State: [0.222, 0.064, 0.000, 0.000, 0.622, 0.446, 0.591, 0.059] | Action Distribution: FORWARD: 0.1431 | TURN_LEFT: 0.1432 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2115 | FORWARD_RIGHT: 0.1494 | BACKWARD: 0.2208 | Selected: BACKWARD (prob: 0.2208)
Episode 4 | Step 67 | State: [0.456, 0.064, 0.000, 0.000, 0.330, 0.367, 0.594, 0.059] | Action Distribution: FORWARD: 0.1425 | TURN_LEFT: 0.1367 | TURN_RIGHT: 0.1347 | FORWARD_LEFT: 0.2174 | FORWARD_RIGHT: 0.1558 | BACKWARD: 0.2129 | Selected: FORWARD_LEFT (prob: 0.2174)
Episode 4 | Step 68 | State: [0.320, 0.064, 0.000, 0.000, 0.239, 0.417, 0.578, 0.059] | Action Distribution: FORWARD: 0.1439 | TURN_LEFT: 0.1426 | TURN_RIGHT: 0.1362 | FORWARD_LEFT: 0.2132 | FORWARD_RIGHT: 0.1559 | BACKWARD: 0.2082 | Selected: FORWARD_LEFT (prob: 0.2132)
Episode 4 | Step 69 | State: [0.232, 0.116, 0.000, 0.000, 0.058, 0.991, 0.578, 0.059] | Action Distribution: FORWARD: 0.1374 | TURN_LEFT: 0.1378 | TURN_RIGHT: 0.1370 | FORWARD_LEFT: 0.2101 | FORWARD_RIGHT: 0.1592 | BACKWARD: 0.2185 | Selected: FORWARD (prob: 0.1374)
Episode 4 | Step 70 | State: [0.191, 0.120, 0.000, 0.000, 0.057, 1.000, 0.592, 0.058] | Action Distribution: FORWARD: 0.1372 | TURN_LEFT: 0.1384 | TURN_RIGHT: 0.1369 | FORWARD_LEFT: 0.2111 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.2166 | Selected: BACKWARD (prob: 0.2166)
Episode 4 | Step 71 | State: [0.232, 0.116, 0.000, 0.000, 0.058, 0.980, 0.578, 0.059] | Action Distribution: FORWARD: 0.1374 | TURN_LEFT: 0.1377 | TURN_RIGHT: 0.1368 | FORWARD_LEFT: 0.2110 | FORWARD_RIGHT: 0.1593 | BACKWARD: 0.2178 | Selected: BACKWARD (prob: 0.2178)
Episode 4 | Step 72 | State: [0.302, 0.114, 0.000, 0.000, 0.110, 0.420, 0.578, 0.059] | Action Distribution: FORWARD: 0.1427 | TURN_LEFT: 0.1422 | TURN_RIGHT: 0.1371 | FORWARD_LEFT: 0.2155 | FORWARD_RIGHT: 0.1580 | BACKWARD: 0.2046 | Selected: FORWARD_LEFT (prob: 0.2155)
Episode 4 | Step 73 | State: [0.193, 0.161, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1367 | TURN_LEFT: 0.1370 | TURN_RIGHT: 0.1361 | FORWARD_LEFT: 0.2131 | FORWARD_RIGHT: 0.1608 | BACKWARD: 0.2162 | Selected: BACKWARD (prob: 0.2162)
Episode 4 | Step 74 | State: [0.165, 0.164, 0.000, 0.000, 0.058, 0.444, 0.578, 0.059] | Action Distribution: FORWARD: 0.1428 | TURN_LEFT: 0.1471 | TURN_RIGHT: 0.1376 | FORWARD_LEFT: 0.2151 | FORWARD_RIGHT: 0.1586 | BACKWARD: 0.1989 | Selected: FORWARD_LEFT (prob: 0.2151)
