Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1686 | TURN_LEFT: 0.1673 | TURN_RIGHT: 0.1633 | FORWARD_LEFT: 0.1727 | FORWARD_RIGHT: 0.1595 | BACKWARD: 0.1685 | Selected: FORWARD_RIGHT (prob: 0.1595)
Episode 8 | Step 5 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.178, 0.289, 0.030] | Action Distribution: FORWARD: 0.2314 | TURN_LEFT: 0.1525 | TURN_RIGHT: 0.2324 | FORWARD_LEFT: 0.1243 | FORWARD_RIGHT: 0.1343 | BACKWARD: 0.1251 | Selected: FORWARD_LEFT (prob: 0.1243)
Episode 8 | Step 6 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.271, 0.323, 0.030] | Action Distribution: FORWARD: 0.2418 | TURN_LEFT: 0.1512 | TURN_RIGHT: 0.2495 | FORWARD_LEFT: 0.1126 | FORWARD_RIGHT: 0.1274 | BACKWARD: 0.1175 | Selected: BACKWARD (prob: 0.1175)
Episode 8 | Step 7 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.184, 0.355, 0.030] | Action Distribution: FORWARD: 0.2485 | TURN_LEFT: 0.1506 | TURN_RIGHT: 0.2615 | FORWARD_LEFT: 0.1051 | FORWARD_RIGHT: 0.1205 | BACKWARD: 0.1139 | Selected: BACKWARD (prob: 0.1139)
Episode 8 | Step 8 | State: [0.033, 1.000, 0.000, 0.000, 0.029, 0.132, 0.436, 0.029] | Action Distribution: FORWARD: 0.2590 | TURN_LEFT: 0.1481 | TURN_RIGHT: 0.2771 | FORWARD_LEFT: 0.0955 | FORWARD_RIGHT: 0.1118 | BACKWARD: 0.1085 | Selected: FORWARD (prob: 0.2590)
Episode 8 | Step 9 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.183, 0.355, 0.030] | Action Distribution: FORWARD: 0.2621 | TURN_LEFT: 0.1464 | TURN_RIGHT: 0.2990 | FORWARD_LEFT: 0.0865 | FORWARD_RIGHT: 0.1048 | BACKWARD: 0.1012 | Selected: TURN_RIGHT (prob: 0.2990)
Episode 8 | Step 10 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.169, 0.289, 0.030] | Action Distribution: FORWARD: 0.2644 | TURN_LEFT: 0.1443 | TURN_RIGHT: 0.3191 | FORWARD_LEFT: 0.0792 | FORWARD_RIGHT: 0.0976 | BACKWARD: 0.0953 | Selected: FORWARD (prob: 0.2644)
Episode 9 | Step 1 | State: [0.032, 0.887, 0.000, 0.000, 0.029, 0.291, 0.289, 0.030] | Action Distribution: FORWARD: 0.2735 | TURN_LEFT: 0.1413 | TURN_RIGHT: 0.3400 | FORWARD_LEFT: 0.0694 | FORWARD_RIGHT: 0.0888 | BACKWARD: 0.0869 | Selected: FORWARD (prob: 0.2735)
Episode 9 | Step 2 | State: [0.032, 0.427, 0.000, 0.000, 0.029, 0.466, 0.301, 0.030] | Action Distribution: FORWARD: 0.2847 | TURN_LEFT: 0.1453 | TURN_RIGHT: 0.3675 | FORWARD_LEFT: 0.0575 | FORWARD_RIGHT: 0.0705 | BACKWARD: 0.0745 | Selected: TURN_LEFT (prob: 0.1453)
Episode 9 | Step 3 | State: [0.032, 0.373, 0.000, 0.000, 0.029, 0.356, 0.324, 0.030] | Action Distribution: FORWARD: 0.2886 | TURN_LEFT: 0.1440 | TURN_RIGHT: 0.3791 | FORWARD_LEFT: 0.0529 | FORWARD_RIGHT: 0.0641 | BACKWARD: 0.0714 | Selected: TURN_LEFT (prob: 0.1440)
Episode 9 | Step 4 | State: [0.032, 0.263, 0.000, 0.000, 0.029, 0.255, 0.366, 0.030] | Action Distribution: FORWARD: 0.2937 | TURN_LEFT: 0.1457 | TURN_RIGHT: 0.3917 | FORWARD_LEFT: 0.0467 | FORWARD_RIGHT: 0.0560 | BACKWARD: 0.0662 | Selected: TURN_RIGHT (prob: 0.3917)
Episode 9 | Step 5 | State: [0.033, 0.372, 0.000, 0.000, 0.029, 0.356, 0.329, 0.029] | Action Distribution: FORWARD: 0.2954 | TURN_LEFT: 0.1351 | TURN_RIGHT: 0.4327 | FORWARD_LEFT: 0.0364 | FORWARD_RIGHT: 0.0455 | BACKWARD: 0.0549 | Selected: BACKWARD (prob: 0.0549)
Episode 9 | Step 6 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.312, 0.356, 0.030] | Action Distribution: FORWARD: 0.2891 | TURN_LEFT: 0.1145 | TURN_RIGHT: 0.4901 | FORWARD_LEFT: 0.0256 | FORWARD_RIGHT: 0.0370 | BACKWARD: 0.0437 | Selected: TURN_RIGHT (prob: 0.4901)
Episode 9 | Step 7 | State: [0.032, 1.000, 0.000, 0.000, 0.029, 0.295, 0.312, 0.030] | Action Distribution: FORWARD: 0.2864 | TURN_LEFT: 0.1137 | TURN_RIGHT: 0.5049 | FORWARD_LEFT: 0.0220 | FORWARD_RIGHT: 0.0326 | BACKWARD: 0.0405 | Selected: FORWARD (prob: 0.2864)
Episode 9 | Step 8 | State: [0.032, 0.438, 0.000, 0.000, 0.029, 0.502, 0.303, 0.030] | Action Distribution: FORWARD: 0.3017 | TURN_LEFT: 0.1171 | TURN_RIGHT: 0.5102 | FORWARD_LEFT: 0.0162 | FORWARD_RIGHT: 0.0223 | BACKWARD: 0.0324 | Selected: TURN_RIGHT (prob: 0.5102)
Episode 9 | Step 9 | State: [0.032, 0.423, 0.000, 0.000, 0.029, 0.538, 0.289, 0.030] | Action Distribution: FORWARD: 0.3119 | TURN_LEFT: 0.1166 | TURN_RIGHT: 0.5110 | FORWARD_LEFT: 0.0131 | FORWARD_RIGHT: 0.0183 | BACKWARD: 0.0290 | Selected: TURN_RIGHT (prob: 0.5110)
Episode 9 | Step 10 | State: [0.032, 0.340, 0.000, 0.000, 0.029, 0.506, 0.289, 0.030] | Action Distribution: FORWARD: 0.3298 | TURN_LEFT: 0.1248 | TURN_RIGHT: 0.4866 | FORWARD_LEFT: 0.0122 | FORWARD_RIGHT: 0.0172 | BACKWARD: 0.0295 | Selected: TURN_RIGHT (prob: 0.4866)
Episode 10 | Step 1 | State: [0.032, 0.214, 0.000, 0.000, 0.029, 0.433, 0.289, 0.033] | Action Distribution: FORWARD: 0.3520 | TURN_LEFT: 0.1380 | TURN_RIGHT: 0.4480 | FORWARD_LEFT: 0.0126 | FORWARD_RIGHT: 0.0173 | BACKWARD: 0.0322 | Selected: FORWARD_LEFT (prob: 0.0126)
Episode 10 | Step 2 | State: [0.032, 0.256, 0.000, 0.000, 0.029, 0.923, 0.289, 0.040] | Action Distribution: FORWARD: 0.3979 | TURN_LEFT: 0.1055 | TURN_RIGHT: 0.4711 | FORWARD_LEFT: 0.0042 | FORWARD_RIGHT: 0.0063 | BACKWARD: 0.0150 | Selected: TURN_RIGHT (prob: 0.4711)
Episode 10 | Step 3 | State: [0.032, 0.229, 0.000, 0.000, 0.029, 1.000, 0.289, 0.042] | Action Distribution: FORWARD: 0.4400 | TURN_LEFT: 0.1089 | TURN_RIGHT: 0.4296 | FORWARD_LEFT: 0.0032 | FORWARD_RIGHT: 0.0049 | BACKWARD: 0.0135 | Selected: TURN_LEFT (prob: 0.1089)
Episode 10 | Step 4 | State: [0.032, 0.257, 0.000, 0.000, 0.029, 0.911, 0.289, 0.040] | Action Distribution: FORWARD: 0.4700 | TURN_LEFT: 0.1258 | TURN_RIGHT: 0.3789 | FORWARD_LEFT: 0.0036 | FORWARD_RIGHT: 0.0057 | BACKWARD: 0.0161 | Selected: FORWARD (prob: 0.4700)
Episode 10 | Step 5 | State: [0.032, 0.155, 0.000, 0.000, 0.029, 0.656, 0.289, 0.056] | Action Distribution: FORWARD: 0.4755 | TURN_LEFT: 0.1571 | TURN_RIGHT: 0.3281 | FORWARD_LEFT: 0.0059 | FORWARD_RIGHT: 0.0088 | BACKWARD: 0.0246 | Selected: FORWARD (prob: 0.4755)
Episode 10 | Step 6 | State: [0.032, 0.093, 0.000, 0.000, 0.029, 0.332, 0.289, 0.078] | Action Distribution: FORWARD: 0.4548 | TURN_LEFT: 0.1926 | TURN_RIGHT: 0.2876 | FORWARD_LEFT: 0.0107 | FORWARD_RIGHT: 0.0151 | BACKWARD: 0.0392 | Selected: FORWARD (prob: 0.4548)
Episode 10 | Step 7 | State: [0.046, 0.074, 0.000, 0.000, 0.029, 0.029, 0.289, 0.113] | Action Distribution: FORWARD: 0.4317 | TURN_LEFT: 0.2193 | TURN_RIGHT: 0.2535 | FORWARD_LEFT: 0.0167 | FORWARD_RIGHT: 0.0232 | BACKWARD: 0.0556 | Selected: FORWARD (prob: 0.4317)
Episode 10 | Step 8 | State: [0.047, 0.054, 0.000, 0.000, 0.029, 0.029, 0.289, 0.147] | Action Distribution: FORWARD: 0.4445 | TURN_LEFT: 0.2280 | TURN_RIGHT: 0.2348 | FORWARD_LEFT: 0.0154 | FORWARD_RIGHT: 0.0216 | BACKWARD: 0.0557 | Selected: TURN_RIGHT (prob: 0.2348)
Episode 10 | Step 9 | State: [0.068, 0.057, 0.000, 0.000, 0.029, 0.029, 0.289, 0.132] | Action Distribution: FORWARD: 0.4493 | TURN_LEFT: 0.2432 | TURN_RIGHT: 0.2141 | FORWARD_LEFT: 0.0149 | FORWARD_RIGHT: 0.0213 | BACKWARD: 0.0572 | Selected: TURN_RIGHT (prob: 0.2141)
Episode 10 | Step 10 | State: [0.090, 0.056, 0.000, 0.000, 0.029, 0.029, 0.289, 0.103] | Action Distribution: FORWARD: 0.4494 | TURN_LEFT: 0.2604 | TURN_RIGHT: 0.1951 | FORWARD_LEFT: 0.0146 | FORWARD_RIGHT: 0.0213 | BACKWARD: 0.0592 | Selected: FORWARD_RIGHT (prob: 0.0213)
Episode 11 | Step 1 | State: [0.096, 0.042, 0.000, 0.000, 0.029, 0.029, 0.289, 0.054] | Action Distribution: FORWARD: 0.4424 | TURN_LEFT: 0.2786 | TURN_RIGHT: 0.1784 | FORWARD_LEFT: 0.0152 | FORWARD_RIGHT: 0.0226 | BACKWARD: 0.0628 | Selected: TURN_RIGHT (prob: 0.1784)
Episode 11 | Step 2 | State: [0.081, 0.032, 0.000, 0.000, 0.029, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.4344 | TURN_LEFT: 0.2923 | TURN_RIGHT: 0.1669 | FORWARD_LEFT: 0.0160 | FORWARD_RIGHT: 0.0239 | BACKWARD: 0.0666 | Selected: FORWARD (prob: 0.4344)
Episode 11 | Step 3 | State: [0.058, 0.032, 0.000, 0.000, 0.029, 0.033, 0.289, 0.030] | Action Distribution: FORWARD: 0.4281 | TURN_LEFT: 0.3019 | TURN_RIGHT: 0.1581 | FORWARD_LEFT: 0.0166 | FORWARD_RIGHT: 0.0250 | BACKWARD: 0.0703 | Selected: FORWARD (prob: 0.4281)
Episode 11 | Step 4 | State: [0.042, 0.032, 0.000, 0.000, 0.029, 0.043, 0.289, 0.030] | Action Distribution: FORWARD: 0.4246 | TURN_LEFT: 0.3098 | TURN_RIGHT: 0.1503 | FORWARD_LEFT: 0.0168 | FORWARD_RIGHT: 0.0255 | BACKWARD: 0.0730 | Selected: FORWARD (prob: 0.4246)
Episode 11 | Step 5 | State: [0.032, 0.096, 0.000, 0.000, 0.029, 0.067, 0.289, 0.030] | Action Distribution: FORWARD: 0.4235 | TURN_LEFT: 0.3160 | TURN_RIGHT: 0.1432 | FORWARD_LEFT: 0.0165 | FORWARD_RIGHT: 0.0257 | BACKWARD: 0.0751 | Selected: FORWARD (prob: 0.4235)
Episode 11 | Step 6 | State: [0.032, 0.154, 0.000, 0.000, 0.029, 0.120, 0.289, 0.030] | Action Distribution: FORWARD: 0.4315 | TURN_LEFT: 0.3201 | TURN_RIGHT: 0.1351 | FORWARD_LEFT: 0.0150 | FORWARD_RIGHT: 0.0243 | BACKWARD: 0.0739 | Selected: FORWARD (prob: 0.4315)
Episode 11 | Step 7 | State: [0.032, 0.204, 0.000, 0.000, 0.029, 0.271, 0.289, 0.030] | Action Distribution: FORWARD: 0.4575 | TURN_LEFT: 0.3210 | TURN_RIGHT: 0.1237 | FORWARD_LEFT: 0.0117 | FORWARD_RIGHT: 0.0198 | BACKWARD: 0.0664 | Selected: FORWARD_LEFT (prob: 0.0117)
Episode 11 | Step 8 | State: [0.032, 0.213, 0.000, 0.000, 0.029, 0.410, 0.289, 0.030] | Action Distribution: FORWARD: 0.4899 | TURN_LEFT: 0.3153 | TURN_RIGHT: 0.1112 | FORWARD_LEFT: 0.0089 | FORWARD_RIGHT: 0.0158 | BACKWARD: 0.0589 | Selected: BACKWARD (prob: 0.0589)
Episode 11 | Step 9 | State: [0.032, 0.353, 0.000, 0.000, 0.029, 0.279, 0.289, 0.030] | Action Distribution: FORWARD: 0.4854 | TURN_LEFT: 0.3102 | TURN_RIGHT: 0.1096 | FORWARD_LEFT: 0.0103 | FORWARD_RIGHT: 0.0187 | BACKWARD: 0.0658 | Selected: FORWARD (prob: 0.4854)
Episode 11 | Step 10 | State: [0.032, 0.215, 0.000, 0.000, 0.029, 0.409, 0.289, 0.030] | Action Distribution: FORWARD: 0.5110 | TURN_LEFT: 0.3009 | TURN_RIGHT: 0.1016 | FORWARD_LEFT: 0.0089 | FORWARD_RIGHT: 0.0163 | BACKWARD: 0.0614 | Selected: FORWARD (prob: 0.5110)
Episode 12 | Step 1 | State: [0.032, 0.135, 0.000, 0.000, 0.029, 0.419, 0.289, 0.030] | Action Distribution: FORWARD: 0.5221 | TURN_LEFT: 0.2904 | TURN_RIGHT: 0.0989 | FORWARD_LEFT: 0.0091 | FORWARD_RIGHT: 0.0165 | BACKWARD: 0.0631 | Selected: FORWARD (prob: 0.5221)
Episode 12 | Step 2 | State: [0.032, 0.086, 0.000, 0.000, 0.029, 0.362, 0.289, 0.030] | Action Distribution: FORWARD: 0.5183 | TURN_LEFT: 0.2826 | TURN_RIGHT: 0.1004 | FORWARD_LEFT: 0.0105 | FORWARD_RIGHT: 0.0188 | BACKWARD: 0.0693 | Selected: FORWARD (prob: 0.5183)
Episode 12 | Step 3 | State: [0.036, 0.071, 0.000, 0.000, 0.029, 0.029, 0.289, 0.040] | Action Distribution: FORWARD: 0.4568 | TURN_LEFT: 0.2797 | TURN_RIGHT: 0.1162 | FORWARD_LEFT: 0.0194 | FORWARD_RIGHT: 0.0324 | BACKWARD: 0.0955 | Selected: FORWARD (prob: 0.4568)
Episode 12 | Step 4 | State: [0.044, 0.050, 0.000, 0.000, 0.077, 0.029, 0.289, 0.059] | Action Distribution: FORWARD: 0.4785 | TURN_LEFT: 0.2656 | TURN_RIGHT: 0.1125 | FORWARD_LEFT: 0.0180 | FORWARD_RIGHT: 0.0305 | BACKWARD: 0.0949 | Selected: FORWARD (prob: 0.4785)
Episode 12 | Step 5 | State: [0.044, 0.032, 0.000, 0.000, 0.092, 0.036, 0.289, 0.074] | Action Distribution: FORWARD: 0.4909 | TURN_LEFT: 0.2537 | TURN_RIGHT: 0.1111 | FORWARD_LEFT: 0.0178 | FORWARD_RIGHT: 0.0303 | BACKWARD: 0.0962 | Selected: BACKWARD (prob: 0.0962)
Episode 12 | Step 6 | State: [0.044, 0.050, 0.000, 0.000, 0.077, 0.029, 0.289, 0.059] | Action Distribution: FORWARD: 0.4855 | TURN_LEFT: 0.2479 | TURN_RIGHT: 0.1126 | FORWARD_LEFT: 0.0194 | FORWARD_RIGHT: 0.0333 | BACKWARD: 0.1014 | Selected: TURN_RIGHT (prob: 0.1126)
Episode 12 | Step 7 | State: [0.060, 0.055, 0.000, 0.000, 0.076, 0.029, 0.289, 0.053] | Action Distribution: FORWARD: 0.4901 | TURN_LEFT: 0.2400 | TURN_RIGHT: 0.1122 | FORWARD_LEFT: 0.0197 | FORWARD_RIGHT: 0.0342 | BACKWARD: 0.1038 | Selected: BACKWARD (prob: 0.1038)
Episode 12 | Step 8 | State: [0.048, 0.086, 0.000, 0.000, 0.029, 0.174, 0.289, 0.041] | Action Distribution: FORWARD: 0.5240 | TURN_LEFT: 0.2287 | TURN_RIGHT: 0.1048 | FORWARD_LEFT: 0.0166 | FORWARD_RIGHT: 0.0301 | BACKWARD: 0.0957 | Selected: BACKWARD (prob: 0.0957)
Episode 12 | Step 9 | State: [0.049, 0.102, 0.000, 0.000, 0.029, 0.364, 0.289, 0.030] | Action Distribution: FORWARD: 0.6001 | TURN_LEFT: 0.2026 | TURN_RIGHT: 0.0876 | FORWARD_LEFT: 0.0107 | FORWARD_RIGHT: 0.0213 | BACKWARD: 0.0777 | Selected: FORWARD (prob: 0.6001)
Episode 12 | Step 10 | State: [0.048, 0.086, 0.000, 0.000, 0.029, 0.174, 0.289, 0.041] | Action Distribution: FORWARD: 0.5352 | TURN_LEFT: 0.2109 | TURN_RIGHT: 0.1042 | FORWARD_LEFT: 0.0173 | FORWARD_RIGHT: 0.0320 | BACKWARD: 0.1004 | Selected: TURN_RIGHT (prob: 0.1042)
Episode 13 | Step 1 | State: [0.068, 0.074, 0.000, 0.000, 0.029, 0.337, 0.289, 0.040] | Action Distribution: FORWARD: 0.6033 | TURN_LEFT: 0.1878 | TURN_RIGHT: 0.0896 | FORWARD_LEFT: 0.0116 | FORWARD_RIGHT: 0.0234 | BACKWARD: 0.0842 | Selected: TURN_RIGHT (prob: 0.0896)
Episode 13 | Step 2 | State: [0.091, 0.061, 0.000, 0.000, 0.029, 0.515, 0.290, 0.036] | Action Distribution: FORWARD: 0.6839 | TURN_LEFT: 0.1568 | TURN_RIGHT: 0.0711 | FORWARD_LEFT: 0.0068 | FORWARD_RIGHT: 0.0154 | BACKWARD: 0.0660 | Selected: TURN_RIGHT (prob: 0.0711)
Episode 13 | Step 3 | State: [0.114, 0.053, 0.000, 0.000, 0.029, 0.709, 0.289, 0.030] | Action Distribution: FORWARD: 0.7674 | TURN_LEFT: 0.1211 | TURN_RIGHT: 0.0515 | FORWARD_LEFT: 0.0034 | FORWARD_RIGHT: 0.0090 | BACKWARD: 0.0476 | Selected: FORWARD (prob: 0.7674)
Episode 13 | Step 4 | State: [0.094, 0.055, 0.000, 0.000, 0.062, 0.029, 0.289, 0.040] | Action Distribution: FORWARD: 0.4811 | TURN_LEFT: 0.1978 | TURN_RIGHT: 0.1206 | FORWARD_LEFT: 0.0256 | FORWARD_RIGHT: 0.0458 | BACKWARD: 0.1291 | Selected: FORWARD (prob: 0.4811)
Episode 13 | Step 5 | State: [0.070, 0.032, 0.000, 0.000, 0.083, 0.029, 0.289, 0.067] | Action Distribution: FORWARD: 0.4727 | TURN_LEFT: 0.1933 | TURN_RIGHT: 0.1248 | FORWARD_LEFT: 0.0270 | FORWARD_RIGHT: 0.0481 | BACKWARD: 0.1342 | Selected: FORWARD (prob: 0.4727)
Episode 13 | Step 6 | State: [0.053, 0.032, 0.000, 0.000, 0.101, 0.029, 0.289, 0.093] | Action Distribution: FORWARD: 0.4714 | TURN_LEFT: 0.1879 | TURN_RIGHT: 0.1269 | FORWARD_LEFT: 0.0273 | FORWARD_RIGHT: 0.0491 | BACKWARD: 0.1374 | Selected: BACKWARD (prob: 0.1374)
Episode 13 | Step 7 | State: [0.071, 0.032, 0.000, 0.000, 0.082, 0.029, 0.289, 0.067] | Action Distribution: FORWARD: 0.4505 | TURN_LEFT: 0.1898 | TURN_RIGHT: 0.1315 | FORWARD_LEFT: 0.0301 | FORWARD_RIGHT: 0.0537 | BACKWARD: 0.1444 | Selected: TURN_RIGHT (prob: 0.1315)
Episode 13 | Step 8 | State: [0.059, 0.032, 0.000, 0.000, 0.079, 0.029, 0.289, 0.080] | Action Distribution: FORWARD: 0.4371 | TURN_LEFT: 0.1885 | TURN_RIGHT: 0.1355 | FORWARD_LEFT: 0.0319 | FORWARD_RIGHT: 0.0568 | BACKWARD: 0.1502 | Selected: FORWARD (prob: 0.4371)
Episode 13 | Step 9 | State: [0.043, 0.032, 0.000, 0.000, 0.096, 0.029, 0.289, 0.097] | Action Distribution: FORWARD: 0.4266 | TURN_LEFT: 0.1864 | TURN_RIGHT: 0.1393 | FORWARD_LEFT: 0.0332 | FORWARD_RIGHT: 0.0591 | BACKWARD: 0.1553 | Selected: FORWARD_LEFT (prob: 0.0332)
Episode 13 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.127, 0.029, 0.289, 0.109] | Action Distribution: FORWARD: 0.4171 | TURN_LEFT: 0.1845 | TURN_RIGHT: 0.1429 | FORWARD_LEFT: 0.0342 | FORWARD_RIGHT: 0.0610 | BACKWARD: 0.1604 | Selected: TURN_RIGHT (prob: 0.1429)
Episode 14 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.121, 0.029, 0.289, 0.115] | Action Distribution: FORWARD: 0.4002 | TURN_LEFT: 0.1852 | TURN_RIGHT: 0.1475 | FORWARD_LEFT: 0.0364 | FORWARD_RIGHT: 0.0644 | BACKWARD: 0.1663 | Selected: FORWARD (prob: 0.4002)
Episode 14 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.178, 0.040, 0.289, 0.169] | Action Distribution: FORWARD: 0.4063 | TURN_LEFT: 0.1792 | TURN_RIGHT: 0.1496 | FORWARD_LEFT: 0.0339 | FORWARD_RIGHT: 0.0615 | BACKWARD: 0.1695 | Selected: BACKWARD (prob: 0.1695)
Episode 14 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.120, 0.029, 0.289, 0.115] | Action Distribution: FORWARD: 0.3660 | TURN_LEFT: 0.1870 | TURN_RIGHT: 0.1564 | FORWARD_LEFT: 0.0411 | FORWARD_RIGHT: 0.0716 | BACKWARD: 0.1779 | Selected: TURN_LEFT (prob: 0.1870)
Episode 14 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.125, 0.029, 0.289, 0.108] | Action Distribution: FORWARD: 0.3510 | TURN_LEFT: 0.1879 | TURN_RIGHT: 0.1602 | FORWARD_LEFT: 0.0433 | FORWARD_RIGHT: 0.0747 | BACKWARD: 0.1828 | Selected: FORWARD (prob: 0.3510)
Episode 14 | Step 5 | State: [0.032, 0.093, 0.000, 0.000, 0.188, 0.042, 0.289, 0.156] | Action Distribution: FORWARD: 0.3677 | TURN_LEFT: 0.1805 | TURN_RIGHT: 0.1583 | FORWARD_LEFT: 0.0390 | FORWARD_RIGHT: 0.0705 | BACKWARD: 0.1840 | Selected: TURN_RIGHT (prob: 0.1583)
Episode 14 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.177, 0.040, 0.289, 0.169] | Action Distribution: FORWARD: 0.3312 | TURN_LEFT: 0.1855 | TURN_RIGHT: 0.1685 | FORWARD_LEFT: 0.0444 | FORWARD_RIGHT: 0.0765 | BACKWARD: 0.1940 | Selected: TURN_LEFT (prob: 0.1855)
Episode 14 | Step 7 | State: [0.032, 0.093, 0.000, 0.000, 0.188, 0.042, 0.289, 0.155] | Action Distribution: FORWARD: 0.3358 | TURN_LEFT: 0.1832 | TURN_RIGHT: 0.1661 | FORWARD_LEFT: 0.0431 | FORWARD_RIGHT: 0.0762 | BACKWARD: 0.1956 | Selected: FORWARD (prob: 0.3358)
Episode 14 | Step 8 | State: [0.032, 0.186, 0.000, 0.000, 0.321, 0.071, 0.289, 0.262] | Action Distribution: FORWARD: 0.3840 | TURN_LEFT: 0.1686 | TURN_RIGHT: 0.1586 | FORWARD_LEFT: 0.0318 | FORWARD_RIGHT: 0.0638 | BACKWARD: 0.1932 | Selected: TURN_RIGHT (prob: 0.1586)
Episode 14 | Step 9 | State: [0.032, 0.078, 0.000, 0.000, 0.301, 0.057, 0.289, 0.286] | Action Distribution: FORWARD: 0.3229 | TURN_LEFT: 0.1775 | TURN_RIGHT: 0.1764 | FORWARD_LEFT: 0.0400 | FORWARD_RIGHT: 0.0719 | BACKWARD: 0.2112 | Selected: FORWARD_RIGHT (prob: 0.0719)
Episode 14 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.463, 0.052, 0.289, 0.575] | Action Distribution: FORWARD: 0.3433 | TURN_LEFT: 0.1606 | TURN_RIGHT: 0.1829 | FORWARD_LEFT: 0.0287 | FORWARD_RIGHT: 0.0558 | BACKWARD: 0.2287 | Selected: FORWARD (prob: 0.3433)
Episode 15 | Step 1 | State: [0.032, 0.093, 0.000, 0.000, 1.000, 0.086, 0.289, 1.000] | Action Distribution: FORWARD: 0.4580 | TURN_LEFT: 0.1141 | TURN_RIGHT: 0.1510 | FORWARD_LEFT: 0.0088 | FORWARD_RIGHT: 0.0261 | BACKWARD: 0.2421 | Selected: TURN_RIGHT (prob: 0.1510)
Episode 15 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 1.000, 0.064, 0.289, 1.000] | Action Distribution: FORWARD: 0.4104 | TURN_LEFT: 0.1186 | TURN_RIGHT: 0.1631 | FORWARD_LEFT: 0.0103 | FORWARD_RIGHT: 0.0288 | BACKWARD: 0.2688 | Selected: TURN_RIGHT (prob: 0.1631)
Episode 15 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.910, 0.043, 0.289, 1.000] | Action Distribution: FORWARD: 0.3653 | TURN_LEFT: 0.1255 | TURN_RIGHT: 0.1757 | FORWARD_LEFT: 0.0127 | FORWARD_RIGHT: 0.0326 | BACKWARD: 0.2882 | Selected: TURN_RIGHT (prob: 0.1757)
Episode 15 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.753, 0.029, 0.289, 1.000] | Action Distribution: FORWARD: 0.3238 | TURN_LEFT: 0.1331 | TURN_RIGHT: 0.1891 | FORWARD_LEFT: 0.0157 | FORWARD_RIGHT: 0.0365 | BACKWARD: 0.3018 | Selected: TURN_RIGHT (prob: 0.1891)
Episode 15 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.608, 0.029, 0.289, 1.000] | Action Distribution: FORWARD: 0.2920 | TURN_LEFT: 0.1378 | TURN_RIGHT: 0.2008 | FORWARD_LEFT: 0.0178 | FORWARD_RIGHT: 0.0385 | BACKWARD: 0.3131 | Selected: FORWARD_RIGHT (prob: 0.0385)
Episode 15 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 1.000, 0.029, 0.289, 1.000] | Action Distribution: FORWARD: 0.2867 | TURN_LEFT: 0.1243 | TURN_RIGHT: 0.1884 | FORWARD_LEFT: 0.0139 | FORWARD_RIGHT: 0.0338 | BACKWARD: 0.3528 | Selected: FORWARD (prob: 0.2867)
Episode 15 | Step 7 | State: [0.032, 0.175, 0.000, 0.000, 1.000, 0.207, 0.289, 1.000] | Action Distribution: FORWARD: 0.3213 | TURN_LEFT: 0.1169 | TURN_RIGHT: 0.1742 | FORWARD_LEFT: 0.0100 | FORWARD_RIGHT: 0.0275 | BACKWARD: 0.3500 | Selected: TURN_RIGHT (prob: 0.1742)
Episode 15 | Step 8 | State: [0.032, 0.129, 0.000, 0.000, 1.000, 0.147, 0.289, 1.000] | Action Distribution: FORWARD: 0.2729 | TURN_LEFT: 0.1179 | TURN_RIGHT: 0.1849 | FORWARD_LEFT: 0.0115 | FORWARD_RIGHT: 0.0292 | BACKWARD: 0.3836 | Selected: FORWARD (prob: 0.2729)
Episode 15 | Step 9 | State: [0.033, 0.152, 0.000, 0.000, 1.000, 1.000, 0.332, 1.000] | Action Distribution: FORWARD: 0.6998 | TURN_LEFT: 0.0500 | TURN_RIGHT: 0.0593 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0034 | BACKWARD: 0.1871 | Selected: FORWARD (prob: 0.6998)
