Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.2632 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2584 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.0463 | Selected: FORWARD_LEFT (prob: 0.2584)
Episode 8 | Step 6 | State: [0.202, 0.021, 0.000, 0.000, 0.349, 0.027, 0.193, 0.175] | Action Distribution: FORWARD: 0.1124 | TURN_LEFT: 0.3744 | TURN_RIGHT: 0.2680 | FORWARD_LEFT: 0.0225 | FORWARD_RIGHT: 0.0346 | BACKWARD: 0.1881 | Selected: TURN_LEFT (prob: 0.3744)
Episode 8 | Step 7 | State: [0.164, 0.021, 0.000, 0.000, 0.460, 0.026, 0.193, 0.093] | Action Distribution: FORWARD: 0.0338 | TURN_LEFT: 0.1704 | TURN_RIGHT: 0.5007 | FORWARD_LEFT: 0.0101 | FORWARD_RIGHT: 0.0267 | BACKWARD: 0.2582 | Selected: TURN_RIGHT (prob: 0.5007)
Episode 8 | Step 8 | State: [0.203, 0.021, 0.000, 0.000, 0.347, 0.026, 0.193, 0.175] | Action Distribution: FORWARD: 0.1560 | TURN_LEFT: 0.3997 | TURN_RIGHT: 0.2341 | FORWARD_LEFT: 0.0361 | FORWARD_RIGHT: 0.0387 | BACKWARD: 0.1354 | Selected: TURN_LEFT (prob: 0.3997)
Episode 8 | Step 9 | State: [0.161, 0.021, 0.000, 0.000, 0.461, 0.026, 0.193, 0.093] | Action Distribution: FORWARD: 0.0524 | TURN_LEFT: 0.2076 | TURN_RIGHT: 0.4842 | FORWARD_LEFT: 0.0178 | FORWARD_RIGHT: 0.0304 | BACKWARD: 0.2076 | Selected: BACKWARD (prob: 0.2076)
Episode 8 | Step 10 | State: [0.158, 0.021, 0.000, 0.000, 0.166, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3569 | TURN_LEFT: 0.2128 | TURN_RIGHT: 0.0871 | FORWARD_LEFT: 0.2375 | FORWARD_RIGHT: 0.0834 | BACKWARD: 0.0223 | Selected: FORWARD (prob: 0.3569)
Episode 9 | Step 1 | State: [0.161, 0.021, 0.000, 0.000, 0.450, 0.026, 0.193, 0.091] | Action Distribution: FORWARD: 0.0878 | TURN_LEFT: 0.2484 | TURN_RIGHT: 0.4328 | FORWARD_LEFT: 0.0351 | FORWARD_RIGHT: 0.0348 | BACKWARD: 0.1611 | Selected: TURN_LEFT (prob: 0.2484)
Episode 9 | Step 2 | State: [0.106, 0.021, 0.000, 0.000, 0.459, 0.027, 0.193, 0.049] | Action Distribution: FORWARD: 0.0684 | TURN_LEFT: 0.1679 | TURN_RIGHT: 0.4985 | FORWARD_LEFT: 0.0397 | FORWARD_RIGHT: 0.0391 | BACKWARD: 0.1863 | Selected: FORWARD (prob: 0.0684)
Episode 9 | Step 3 | State: [0.110, 0.021, 0.000, 0.000, 1.000, 0.027, 0.193, 0.542] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0888 | TURN_RIGHT: 0.5287 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.3824 | Selected: BACKWARD (prob: 0.3824)
Episode 9 | Step 4 | State: [0.107, 0.021, 0.000, 0.000, 0.450, 0.027, 0.193, 0.020] | Action Distribution: FORWARD: 0.1074 | TURN_LEFT: 0.1896 | TURN_RIGHT: 0.4310 | FORWARD_LEFT: 0.0744 | FORWARD_RIGHT: 0.0427 | BACKWARD: 0.1548 | Selected: FORWARD (prob: 0.1074)
Episode 9 | Step 5 | State: [0.110, 0.021, 0.000, 0.000, 1.000, 0.027, 0.193, 0.519] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1446 | TURN_RIGHT: 0.6514 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.2040 | Selected: TURN_RIGHT (prob: 0.6514)
Episode 9 | Step 6 | State: [0.127, 0.021, 0.000, 0.000, 1.000, 0.034, 0.193, 0.768] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1322 | TURN_RIGHT: 0.4682 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.3996 | Selected: TURN_RIGHT (prob: 0.4682)
Episode 9 | Step 7 | State: [0.131, 0.021, 0.000, 0.000, 1.000, 0.039, 0.193, 0.913] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1345 | TURN_RIGHT: 0.3967 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.4688 | Selected: TURN_RIGHT (prob: 0.3967)
Episode 9 | Step 8 | State: [0.116, 0.021, 0.000, 0.000, 1.000, 0.035, 0.198, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1482 | TURN_RIGHT: 0.4358 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.4159 | Selected: TURN_RIGHT (prob: 0.4358)
Episode 9 | Step 9 | State: [0.084, 0.021, 0.000, 0.000, 0.739, 0.035, 0.207, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0793 | TURN_RIGHT: 0.3938 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.5270 | Selected: TURN_RIGHT (prob: 0.3938)
Episode 9 | Step 10 | State: [0.058, 0.021, 0.000, 0.000, 0.355, 0.030, 0.224, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0114 | TURN_RIGHT: 0.3009 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.6878 | Selected: BACKWARD (prob: 0.6878)
Episode 10 | Step 1 | State: [0.125, 0.021, 0.000, 0.000, 0.212, 0.020, 0.254, 0.408] | Action Distribution: FORWARD: 0.0667 | TURN_LEFT: 0.3913 | TURN_RIGHT: 0.3434 | FORWARD_LEFT: 0.0100 | FORWARD_RIGHT: 0.0088 | BACKWARD: 0.1798 | Selected: TURN_RIGHT (prob: 0.3434)
Episode 10 | Step 2 | State: [0.080, 0.021, 0.000, 0.000, 0.112, 0.020, 0.311, 0.436] | Action Distribution: FORWARD: 0.0922 | TURN_LEFT: 0.3545 | TURN_RIGHT: 0.3153 | FORWARD_LEFT: 0.0192 | FORWARD_RIGHT: 0.0121 | BACKWARD: 0.2066 | Selected: TURN_LEFT (prob: 0.3545)
Episode 10 | Step 3 | State: [0.126, 0.021, 0.000, 0.000, 0.211, 0.020, 0.254, 0.406] | Action Distribution: FORWARD: 0.0762 | TURN_LEFT: 0.4873 | TURN_RIGHT: 0.2734 | FORWARD_LEFT: 0.0101 | FORWARD_RIGHT: 0.0080 | BACKWARD: 0.1450 | Selected: TURN_LEFT (prob: 0.4873)
Episode 10 | Step 4 | State: [0.188, 0.021, 0.000, 0.000, 0.316, 0.020, 0.219, 0.297] | Action Distribution: FORWARD: 0.1256 | TURN_LEFT: 0.6617 | TURN_RIGHT: 0.1413 | FORWARD_LEFT: 0.0180 | FORWARD_RIGHT: 0.0133 | BACKWARD: 0.0401 | Selected: FORWARD (prob: 0.1256)
Episode 10 | Step 5 | State: [0.084, 0.021, 0.000, 0.000, 1.000, 0.034, 0.208, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9843 | TURN_RIGHT: 0.0131 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0026 | Selected: TURN_LEFT (prob: 0.9843)
Episode 10 | Step 6 | State: [0.116, 0.021, 0.000, 0.000, 1.000, 0.035, 0.198, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9956 | TURN_RIGHT: 0.0034 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0010 | Selected: TURN_LEFT (prob: 0.9956)
Episode 10 | Step 7 | State: [0.134, 0.021, 0.000, 0.000, 1.000, 0.034, 0.193, 0.897] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9987 | TURN_RIGHT: 0.0011 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0002 | Selected: TURN_LEFT (prob: 0.9987)
Episode 10 | Step 8 | State: [0.133, 0.021, 0.000, 0.000, 1.000, 0.034, 0.193, 0.747] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9993 | TURN_RIGHT: 0.0006 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0001 | Selected: TURN_LEFT (prob: 0.9993)
Episode 10 | Step 9 | State: [0.116, 0.022, 0.000, 0.000, 1.000, 0.027, 0.193, 0.504] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9978 | TURN_RIGHT: 0.0021 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0001 | Selected: TURN_LEFT (prob: 0.9978)
Episode 10 | Step 10 | State: [0.081, 0.021, 0.000, 0.000, 1.000, 0.020, 0.193, 0.307] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9840 | TURN_RIGHT: 0.0151 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0009 | Selected: TURN_LEFT (prob: 0.9840)
Episode 11 | Step 1 | State: [0.053, 0.022, 0.000, 0.000, 1.000, 0.019, 0.195, 0.146] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.9314 | TURN_RIGHT: 0.0613 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0071 | Selected: TURN_LEFT (prob: 0.9314)
Episode 11 | Step 2 | State: [0.034, 0.033, 0.000, 0.000, 1.000, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.8175 | TURN_RIGHT: 0.1588 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.0229 | Selected: TURN_RIGHT (prob: 0.1588)
Episode 11 | Step 3 | State: [0.053, 0.021, 0.000, 0.000, 1.000, 0.020, 0.193, 0.145] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.9715 | TURN_RIGHT: 0.0249 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0034 | Selected: TURN_LEFT (prob: 0.9715)
Episode 11 | Step 4 | State: [0.035, 0.033, 0.000, 0.000, 1.000, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.9069 | TURN_RIGHT: 0.0781 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.0142 | Selected: TURN_LEFT (prob: 0.9069)
Episode 11 | Step 5 | State: [0.021, 0.047, 0.000, 0.000, 1.000, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.9066 | TURN_RIGHT: 0.0811 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0112 | Selected: TURN_LEFT (prob: 0.9066)
Episode 11 | Step 6 | State: [0.021, 0.065, 0.000, 0.000, 1.000, 0.312, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9991 | TURN_RIGHT: 0.0005 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0004 | Selected: TURN_LEFT (prob: 0.9991)
Episode 11 | Step 7 | State: [0.022, 0.074, 0.000, 0.000, 1.000, 0.640, 0.196, 0.019] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.9987 | TURN_RIGHT: 0.0000 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0013 | Selected: TURN_LEFT (prob: 0.9987)
Episode 11 | Step 8 | State: [0.021, 0.100, 0.000, 0.000, 1.000, 1.000, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.7439 | TURN_RIGHT: 0.0000 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.2561 | Selected: BACKWARD (prob: 0.2561)
Episode 11 | Step 9 | State: [0.021, 0.126, 0.000, 0.000, 0.340, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1946 | TURN_LEFT: 0.2034 | TURN_RIGHT: 0.1060 | FORWARD_LEFT: 0.4088 | FORWARD_RIGHT: 0.0612 | BACKWARD: 0.0260 | Selected: TURN_RIGHT (prob: 0.1060)
Episode 11 | Step 10 | State: [0.021, 0.091, 0.000, 0.000, 0.370, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1938 | TURN_LEFT: 0.2059 | TURN_RIGHT: 0.1058 | FORWARD_LEFT: 0.4098 | FORWARD_RIGHT: 0.0565 | BACKWARD: 0.0281 | Selected: FORWARD_LEFT (prob: 0.4098)
Episode 12 | Step 1 | State: [0.021, 0.111, 0.000, 0.000, 0.752, 0.786, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.0881 | TURN_RIGHT: 0.0001 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9116 | Selected: BACKWARD (prob: 0.9116)
Episode 12 | Step 2 | State: [0.021, 0.146, 0.000, 0.000, 0.284, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1971 | TURN_LEFT: 0.1779 | TURN_RIGHT: 0.0730 | FORWARD_LEFT: 0.4814 | FORWARD_RIGHT: 0.0552 | BACKWARD: 0.0154 | Selected: FORWARD_LEFT (prob: 0.4814)
Episode 12 | Step 3 | State: [0.021, 0.121, 0.000, 0.000, 0.479, 0.744, 0.198, 0.020] | Action Distribution: FORWARD: 0.0041 | TURN_LEFT: 0.0177 | TURN_RIGHT: 0.0002 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9779 | Selected: BACKWARD (prob: 0.9779)
Episode 12 | Step 4 | State: [0.021, 0.202, 0.000, 0.000, 0.180, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1966 | TURN_LEFT: 0.1446 | TURN_RIGHT: 0.0498 | FORWARD_LEFT: 0.5436 | FORWARD_RIGHT: 0.0593 | BACKWARD: 0.0062 | Selected: FORWARD (prob: 0.1966)
Episode 12 | Step 5 | State: [0.021, 0.122, 0.000, 0.000, 0.469, 0.629, 0.197, 0.020] | Action Distribution: FORWARD: 0.0072 | TURN_LEFT: 0.0321 | TURN_RIGHT: 0.0015 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.9589 | Selected: BACKWARD (prob: 0.9589)
Episode 12 | Step 6 | State: [0.021, 0.202, 0.000, 0.000, 0.179, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1788 | TURN_LEFT: 0.1246 | TURN_RIGHT: 0.0442 | FORWARD_LEFT: 0.5929 | FORWARD_RIGHT: 0.0542 | BACKWARD: 0.0054 | Selected: TURN_RIGHT (prob: 0.0442)
Episode 12 | Step 7 | State: [0.022, 0.171, 0.000, 0.000, 0.242, 0.019, 0.195, 0.020] | Action Distribution: FORWARD: 0.1615 | TURN_LEFT: 0.1224 | TURN_RIGHT: 0.0487 | FORWARD_LEFT: 0.6124 | FORWARD_RIGHT: 0.0470 | BACKWARD: 0.0080 | Selected: TURN_LEFT (prob: 0.1224)
Episode 12 | Step 8 | State: [0.021, 0.202, 0.000, 0.000, 0.178, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1598 | TURN_LEFT: 0.1055 | TURN_RIGHT: 0.0396 | FORWARD_LEFT: 0.6409 | FORWARD_RIGHT: 0.0494 | BACKWARD: 0.0048 | Selected: FORWARD_LEFT (prob: 0.6409)
Episode 12 | Step 9 | State: [0.021, 0.106, 0.000, 0.000, 0.193, 0.677, 0.206, 0.020] | Action Distribution: FORWARD: 0.1109 | TURN_LEFT: 0.0209 | TURN_RIGHT: 0.0037 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.8592 | Selected: BACKWARD (prob: 0.8592)
Episode 12 | Step 10 | State: [0.021, 0.241, 0.000, 0.000, 0.105, 0.096, 0.219, 0.020] | Action Distribution: FORWARD: 0.1761 | TURN_LEFT: 0.0845 | TURN_RIGHT: 0.0271 | FORWARD_LEFT: 0.6486 | FORWARD_RIGHT: 0.0617 | BACKWARD: 0.0020 | Selected: FORWARD_LEFT (prob: 0.6486)
Episode 13 | Step 1 | State: [0.021, 0.070, 0.000, 0.000, 0.082, 0.562, 0.223, 0.020] | Action Distribution: FORWARD: 0.3624 | TURN_LEFT: 0.1487 | TURN_RIGHT: 0.0357 | FORWARD_LEFT: 0.0103 | FORWARD_RIGHT: 0.0598 | BACKWARD: 0.3831 | Selected: FORWARD (prob: 0.3624)
Episode 13 | Step 2 | State: [0.021, 0.036, 0.000, 0.000, 0.019, 1.000, 0.210, 0.020] | Action Distribution: FORWARD: 0.0178 | TURN_LEFT: 0.0000 | TURN_RIGHT: 0.0000 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9821 | Selected: BACKWARD (prob: 0.9821)
Episode 13 | Step 3 | State: [0.021, 0.073, 0.000, 0.000, 0.082, 0.556, 0.223, 0.020] | Action Distribution: FORWARD: 0.3089 | TURN_LEFT: 0.1156 | TURN_RIGHT: 0.0373 | FORWARD_LEFT: 0.0111 | FORWARD_RIGHT: 0.0563 | BACKWARD: 0.4708 | Selected: BACKWARD (prob: 0.4708)
Episode 13 | Step 4 | State: [0.021, 0.205, 0.000, 0.000, 0.054, 0.156, 0.269, 0.020] | Action Distribution: FORWARD: 0.1279 | TURN_LEFT: 0.0530 | TURN_RIGHT: 0.0179 | FORWARD_LEFT: 0.7570 | FORWARD_RIGHT: 0.0430 | BACKWARD: 0.0012 | Selected: FORWARD_LEFT (prob: 0.7570)
Episode 13 | Step 5 | State: [0.021, 0.038, 0.000, 0.000, 0.019, 0.457, 0.253, 0.020] | Action Distribution: FORWARD: 0.3449 | TURN_LEFT: 0.1851 | TURN_RIGHT: 0.0749 | FORWARD_LEFT: 0.1981 | FORWARD_RIGHT: 0.0988 | BACKWARD: 0.0981 | Selected: BACKWARD (prob: 0.0981)
Episode 13 | Step 6 | State: [0.021, 0.092, 0.000, 0.000, 0.019, 0.173, 0.354, 0.020] | Action Distribution: FORWARD: 0.0854 | TURN_LEFT: 0.0365 | TURN_RIGHT: 0.0121 | FORWARD_LEFT: 0.8441 | FORWARD_RIGHT: 0.0207 | BACKWARD: 0.0011 | Selected: FORWARD_LEFT (prob: 0.8441)
Episode 13 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.376, 0.285, 0.020] | Action Distribution: FORWARD: 0.2341 | TURN_LEFT: 0.1384 | TURN_RIGHT: 0.0647 | FORWARD_LEFT: 0.4655 | FORWARD_RIGHT: 0.0682 | BACKWARD: 0.0290 | Selected: TURN_RIGHT (prob: 0.0647)
Episode 13 | Step 8 | State: [0.021, 0.037, 0.000, 0.000, 0.019, 0.392, 0.269, 0.020] | Action Distribution: FORWARD: 0.2511 | TURN_LEFT: 0.1496 | TURN_RIGHT: 0.0794 | FORWARD_LEFT: 0.3877 | FORWARD_RIGHT: 0.0825 | BACKWARD: 0.0498 | Selected: TURN_LEFT (prob: 0.1496)
Episode 13 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.376, 0.286, 0.020] | Action Distribution: FORWARD: 0.2313 | TURN_LEFT: 0.1405 | TURN_RIGHT: 0.0778 | FORWARD_LEFT: 0.4272 | FORWARD_RIGHT: 0.0776 | BACKWARD: 0.0457 | Selected: FORWARD_RIGHT (prob: 0.0776)
Episode 13 | Step 10 | State: [0.021, 0.033, 0.000, 0.000, 0.019, 0.635, 0.229, 0.020] | Action Distribution: FORWARD: 0.0403 | TURN_LEFT: 0.0077 | TURN_RIGHT: 0.0032 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.9443 | Selected: BACKWARD (prob: 0.9443)
Episode 14 | Step 1 | State: [0.021, 0.050, 0.000, 0.000, 0.019, 0.347, 0.271, 0.020] | Action Distribution: FORWARD: 0.2114 | TURN_LEFT: 0.1381 | TURN_RIGHT: 0.0819 | FORWARD_LEFT: 0.4424 | FORWARD_RIGHT: 0.0824 | BACKWARD: 0.0438 | Selected: FORWARD (prob: 0.2114)
Episode 14 | Step 2 | State: [0.021, 0.033, 0.000, 0.000, 0.019, 0.630, 0.229, 0.020] | Action Distribution: FORWARD: 0.0203 | TURN_LEFT: 0.0045 | TURN_RIGHT: 0.0022 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.9706 | Selected: BACKWARD (prob: 0.9706)
Episode 14 | Step 3 | State: [0.021, 0.050, 0.000, 0.000, 0.019, 0.345, 0.272, 0.020] | Action Distribution: FORWARD: 0.2148 | TURN_LEFT: 0.1489 | TURN_RIGHT: 0.1017 | FORWARD_LEFT: 0.3619 | FORWARD_RIGHT: 0.0980 | BACKWARD: 0.0748 | Selected: TURN_RIGHT (prob: 0.1017)
Episode 14 | Step 4 | State: [0.021, 0.113, 0.000, 0.000, 0.048, 0.268, 0.252, 0.020] | Action Distribution: FORWARD: 0.1642 | TURN_LEFT: 0.1252 | TURN_RIGHT: 0.0908 | FORWARD_LEFT: 0.4966 | FORWARD_RIGHT: 0.0921 | BACKWARD: 0.0310 | Selected: FORWARD (prob: 0.1642)
Episode 14 | Step 5 | State: [0.021, 0.053, 0.000, 0.000, 0.019, 0.683, 0.217, 0.020] | Action Distribution: FORWARD: 0.0025 | TURN_LEFT: 0.0004 | TURN_RIGHT: 0.0003 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.9967 | Selected: BACKWARD (prob: 0.9967)
Episode 14 | Step 6 | State: [0.021, 0.118, 0.000, 0.000, 0.058, 0.266, 0.252, 0.020] | Action Distribution: FORWARD: 0.1756 | TURN_LEFT: 0.1506 | TURN_RIGHT: 0.1254 | FORWARD_LEFT: 0.3739 | FORWARD_RIGHT: 0.1194 | BACKWARD: 0.0551 | Selected: TURN_LEFT (prob: 0.1506)
Episode 14 | Step 7 | State: [0.021, 0.052, 0.000, 0.000, 0.019, 0.343, 0.273, 0.020] | Action Distribution: FORWARD: 0.1928 | TURN_LEFT: 0.1590 | TURN_RIGHT: 0.1406 | FORWARD_LEFT: 0.1790 | FORWARD_RIGHT: 0.1153 | BACKWARD: 0.2133 | Selected: FORWARD_RIGHT (prob: 0.1153)
Episode 14 | Step 8 | State: [0.021, 0.072, 0.000, 0.000, 0.019, 0.581, 0.217, 0.020] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.0016 | TURN_RIGHT: 0.0015 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.9915 | Selected: BACKWARD (prob: 0.9915)
Episode 14 | Step 9 | State: [0.021, 0.185, 0.000, 0.000, 0.056, 0.162, 0.242, 0.020] | Action Distribution: FORWARD: 0.1164 | TURN_LEFT: 0.1059 | TURN_RIGHT: 0.1646 | FORWARD_LEFT: 0.3761 | FORWARD_RIGHT: 0.1930 | BACKWARD: 0.0439 | Selected: TURN_RIGHT (prob: 0.1646)
Episode 14 | Step 10 | State: [0.021, 0.238, 0.000, 0.000, 0.096, 0.096, 0.221, 0.020] | Action Distribution: FORWARD: 0.0672 | TURN_LEFT: 0.0665 | TURN_RIGHT: 0.2356 | FORWARD_LEFT: 0.3152 | FORWARD_RIGHT: 0.2617 | BACKWARD: 0.0538 | Selected: FORWARD_RIGHT (prob: 0.2617)
Episode 15 | Step 1 | State: [0.021, 0.149, 0.000, 0.000, 0.247, 0.277, 0.198, 0.020] | Action Distribution: FORWARD: 0.0105 | TURN_LEFT: 0.0186 | TURN_RIGHT: 0.0636 | FORWARD_LEFT: 0.0021 | FORWARD_RIGHT: 0.0188 | BACKWARD: 0.8865 | Selected: BACKWARD (prob: 0.8865)
Episode 15 | Step 2 | State: [0.021, 0.244, 0.000, 0.000, 0.133, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0278 | TURN_LEFT: 0.0387 | TURN_RIGHT: 0.3900 | FORWARD_LEFT: 0.1727 | FORWARD_RIGHT: 0.2403 | BACKWARD: 0.1305 | Selected: FORWARD_LEFT (prob: 0.1727)
Episode 15 | Step 3 | State: [0.021, 0.133, 0.000, 0.000, 0.133, 0.345, 0.210, 0.020] | Action Distribution: FORWARD: 0.0089 | TURN_LEFT: 0.0140 | TURN_RIGHT: 0.0344 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0117 | BACKWARD: 0.9305 | Selected: BACKWARD (prob: 0.9305)
Episode 15 | Step 4 | State: [0.021, 0.343, 0.000, 0.000, 0.082, 0.076, 0.227, 0.020] | Action Distribution: FORWARD: 0.0156 | TURN_LEFT: 0.0215 | TURN_RIGHT: 0.2263 | FORWARD_LEFT: 0.0208 | FORWARD_RIGHT: 0.6726 | BACKWARD: 0.0431 | Selected: FORWARD_RIGHT (prob: 0.6726)
Episode 15 | Step 5 | State: [0.021, 0.191, 0.000, 0.000, 0.193, 0.115, 0.193, 0.020] | Action Distribution: FORWARD: 0.0154 | TURN_LEFT: 0.0323 | TURN_RIGHT: 0.3526 | FORWARD_LEFT: 0.0337 | FORWARD_RIGHT: 0.0912 | BACKWARD: 0.4749 | Selected: BACKWARD (prob: 0.4749)
Episode 15 | Step 6 | State: [0.021, 0.294, 0.000, 0.000, 0.111, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0080 | TURN_LEFT: 0.0181 | TURN_RIGHT: 0.4764 | FORWARD_LEFT: 0.0328 | FORWARD_RIGHT: 0.2653 | BACKWARD: 0.1993 | Selected: FORWARD_RIGHT (prob: 0.2653)
Episode 15 | Step 7 | State: [0.021, 0.165, 0.000, 0.000, 0.249, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0035 | TURN_LEFT: 0.0097 | TURN_RIGHT: 0.2881 | FORWARD_LEFT: 0.0134 | FORWARD_RIGHT: 0.0354 | BACKWARD: 0.6499 | Selected: BACKWARD (prob: 0.6499)
Episode 15 | Step 8 | State: [0.021, 0.234, 0.000, 0.000, 0.138, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0069 | TURN_LEFT: 0.0194 | TURN_RIGHT: 0.5120 | FORWARD_LEFT: 0.0317 | FORWARD_RIGHT: 0.1093 | BACKWARD: 0.3205 | Selected: FORWARD_RIGHT (prob: 0.1093)
Episode 15 | Step 9 | State: [0.021, 0.116, 0.000, 0.000, 0.259, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0021 | TURN_LEFT: 0.0062 | TURN_RIGHT: 0.1546 | FORWARD_LEFT: 0.0056 | FORWARD_RIGHT: 0.0141 | BACKWARD: 0.8174 | Selected: BACKWARD (prob: 0.8174)
Episode 15 | Step 10 | State: [0.021, 0.113, 0.000, 0.000, 0.143, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0127 | TURN_LEFT: 0.0313 | TURN_RIGHT: 0.3780 | FORWARD_LEFT: 0.0531 | FORWARD_RIGHT: 0.0512 | BACKWARD: 0.4737 | Selected: BACKWARD (prob: 0.4737)
